2014-Mar-28_10-10-04,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Mar-28_11-05-07,11-05-07.4,11.544,29.09,-0.001,0.001,-0.001,0,-0.008,-0.66,-7.473,9.133,0.764,11.32,23.621,0,0.68,7.434,11.762,-0.783,10.898,26.109,0,-0.68,-7.629,10.84,0.688,11.285,21.898,0,0.68,7.742,10.445,-0.776,11.32,21.707,0,0,0,0,11.637,25.918,1,1,0,0,0,1,1,1809.519,-92.254,0.003,108.146,0,0,1919317560,0.05,0.716,1,cs??,
2014-Mar-28_11-05-07,11-05-07.5,11.544,29.09,-0.001,0.001,-0.001,0,-0.008,-0.66,-7.473,9.133,0.764,11.32,23.621,0,0.68,7.434,11.762,-0.783,10.898,26.109,0,-0.68,-7.629,10.84,0.688,11.285,21.898,0,0.68,7.742,10.445,-0.776,11.32,21.707,0,0,0,0,11.637,25.918,1,1,0,0,0,1,1,1809.519,-92.254,0.003,108.146,0,0,1919317560,0.05,0.716,1,"?NV	",
2014-Mar-28_11-05-07,11-05-07.5,11.414,34.597,-0.001,0.001,-0.001,0,-0.008,-0.76,-8.473,9.66,1.018,11.145,22.855,0,0.76,8.199,13.203,-1.031,10.828,26.109,0,-0.76,-8.496,9.527,0.93,11.25,21.707,0,0.78,8.746,10.055,-1.034,11.215,21.898,0,0,0,0,11.566,25.918,1,1,0,0,0,1,1,1397.679,-92.509,0.003,108.375,0,0,1919317561,0.05,0.806,1,?dH,
2014-Mar-28_11-05-07,11-05-07.6,11.319,36.8,-0.001,0.001,-0.001,0,-0.008,-0.84,-9.363,10.316,1.32,11.109,23.43,0,0.86,9.219,11.891,-1.351,10.793,25.727,0,-0.86,-9.555,8.609,1.241,11.145,21.898,0,0.86,9.613,9.922,-1.358,11.18,22.09,0,0,0,0,11.461,26.109,1,1,0,0,0,1,1,1349.541,-93.157,-0.007,108.375,0,0,1919317562,0.05,0.898,1,?[?,
2014-Mar-28_11-05-07,11-05-07.7,11.319,36.8,-0.001,0.001,-0.001,0,-0.008,-0.84,-9.363,10.316,1.32,11.109,23.43,0,0.86,9.219,11.891,-1.351,10.793,25.727,0,-0.86,-9.555,8.609,1.241,11.145,21.898,0,0.86,9.613,9.922,-1.358,11.18,22.09,0,0,0,0,11.461,26.109,1,1,0,0,0,1,1,1349.541,-93.157,-0.007,108.375,0,0,1919317562,0.05,0.898,1,??7,
2014-Mar-28_11-05-07,11-05-07.7,11.311,36.066,-0.001,0.001,-0.001,0,-0.008,-0.92,-10.254,8.215,1.666,11.109,23.047,0,0.94,10.078,9.789,-1.71,10.652,25.918,0,-0.96,-10.566,9.004,1.597,11.004,21.516,0,0.96,10.664,10.055,-1.71,11.074,21.898,0,0,0,0,11.145,25.918,1,1,0,0,0,1,1,1320.124,-93.361,-0.002,108.375,0,0,1919317563,0.05,0.993,1,U??,
2014-Mar-28_11-05-07,11-05-07.8,11.155,39.737,-0.001,0.001,-0.001,0,-0.008,-1,-11.004,8.609,2.084,11.004,23.238,0,1,10.93,9.133,-2.121,10.898,26.301,0,-1,-11.039,8.082,1.996,11.074,21.516,0,1,11.141,9.398,-2.115,11.145,22.09,0,0,0,0,11.355,25.727,1,1,0,0,0,1,1,1296.056,-93.572,-0.002,108.261,0,0,1919317564,0.05,1.087,1,???,
2014-Mar-28_11-05-07,11-05-07.8,11.155,39.737,-0.001,0.001,-0.001,0,-0.008,-1,-11.004,8.609,2.084,11.004,23.238,0,1,10.93,9.133,-2.121,10.898,26.301,0,-1,-11.039,8.082,1.996,11.074,21.516,0,1,11.141,9.398,-2.115,11.145,22.09,0,0,0,0,11.355,25.727,1,1,0,0,0,1,1,1296.056,-93.572,-0.002,108.261,0,0,1919317564,0.05,1.087,1,????,
2014-Mar-28_11-05-07,11-05-07.9,11.319,36.066,-0.001,0.001,-0.001,0,-0.008,-1,-11.145,7.559,2.505,11.145,23.813,0,1,11.07,7.953,-2.571,11.074,26.109,0,-1,-11.215,6.113,2.407,11.18,21.898,0,1,11.281,7.691,-2.549,11.355,21.898,0,0,0,0,11.637,26.109,1,1,0,0,0,1,1,1282.684,-93.532,0.003,108.261,0,0,1919317565,0.05,1.177,1,?F?,
2014-Mar-28_11-05-08,11-05-08.0,11.457,30.192,-0.001,0.001,-0.001,0,-0.008,-1,-11.25,5.719,2.942,11.215,23.43,0,1,11.281,7.82,-2.995,11.215,26.492,0,-1,-11.355,5.324,2.838,11.355,21.898,0,1,11.422,5.984,-2.973,11.496,21.707,0,0,0,0,11.707,26.109,1,1,0,0,0,1,1,1253.267,-93.424,-0.002,108.375,0,0,1919317566,0.05,1.269,1,C?'x,
2014-Mar-28_11-05-08,11-05-08.0,11.457,30.192,-0.001,0.001,-0.001,0,-0.008,-1,-11.25,5.719,2.942,11.215,23.43,0,1,11.281,7.82,-2.995,11.215,26.492,0,-1,-11.355,5.324,2.838,11.355,21.898,0,1,11.422,5.984,-2.973,11.496,21.707,0,0,0,0,11.707,26.109,1,1,0,0,0,1,1,1253.267,-93.424,-0.002,108.375,0,0,1919317566,0.05,1.269,1,??g,
2014-Mar-28_11-05-08,11-05-08.1,11.526,26.887,-0.001,0.001,-0.001,0,-0.008,-1,-11.391,5.457,3.394,11.391,23.621,0,1,11.316,6.375,-3.444,11.285,26.301,0,-1,-11.461,4.277,3.287,11.461,21.516,0,1,11.563,5.324,-3.451,11.531,21.898,0,0,0,0,11.742,26.684,1,1,0,0,0,1,1,1218.501,-93.531,0.003,108.375,0,0,1919317567,0.05,1.365,1,?|?,
2014-Mar-28_11-05-08,11-05-08.2,11.578,25.419,-0.001,0.001,-0.001,0,-0.008,-1,-11.426,5.324,3.878,11.426,23.43,0,1,11.352,5.719,-3.96,11.391,26.492,0,-1,-11.461,4.012,3.768,11.496,21.898,0,1,11.563,5.195,-3.944,11.566,22.473,0,0,0,0,11.777,25.727,1,1,0,0,0,1,1,1183.736,-93.806,-0.002,108.375,0,0,1919317568,0.05,1.457,1,Q??,
2014-Mar-28_11-05-08,11-05-08.2,11.578,25.419,-0.001,0.001,-0.001,0,-0.008,-1,-11.426,5.324,3.878,11.426,23.43,0,1,11.352,5.719,-3.96,11.391,26.492,0,-1,-11.461,4.012,3.768,11.496,21.898,0,1,11.563,5.195,-3.944,11.566,22.473,0,0,0,0,11.777,25.727,1,1,0,0,0,1,1,1183.736,-93.806,-0.002,108.375,0,0,1919317568,0.05,1.457,1,hy??,
2014-Mar-28_11-05-08,11-05-08.3,11.604,22.481,-0.001,0.001,-0.001,0,-0.008,-1,-11.461,4.668,4.347,11.461,23.43,0,1,11.422,5.984,-4.406,11.391,26.492,0,-1,-11.531,4.012,4.23,11.566,21.898,0,1,11.633,4.539,-4.394,11.637,21.707,0,0,0,0,11.777,26.301,1,1,0,0,0,1,1,1138.273,-94.229,0.003,108.489,0,0,1919317569,0.05,1.549,1,????,
2014-Mar-28_11-05-08,11-05-08.3,11.665,19.544,-0.001,0.001,-0.001,0,-0.008,-1,-11.531,4.277,4.856,11.566,23.238,0,1,11.457,5.195,-4.912,11.426,25.918,0,-1,-11.531,3.488,4.708,11.602,21.898,0,1,11.633,4.539,-4.897,11.637,21.898,0,0,0,0,11.777,26.109,1,1,0,0,0,1,1,1100.833,-94.71,-0.002,108.375,0,0,1919317570,0.05,1.642,1,?C?R,
2014-Mar-28_11-05-08,11-05-08.4,11.665,19.544,-0.001,0.001,-0.001,0,-0.008,-1,-11.531,4.277,4.856,11.566,23.238,0,1,11.457,5.195,-4.912,11.426,25.918,0,-1,-11.531,3.488,4.708,11.602,21.898,0,1,11.633,4.539,-4.897,11.637,21.898,0,0,0,0,11.777,26.109,1,1,0,0,0,1,1,1100.833,-94.71,-0.002,108.375,0,0,1919317570,0.05,1.642,1,??V,
2014-Mar-28_11-05-08,11-05-08.7,11.691,18.81,-0.001,0.001,-0.001,0,-0.008,-1,-11.602,3.75,6.273,11.496,23.43,0,1,11.527,5.063,-6.364,11.566,26.684,0,-1,-11.602,3.488,6.135,11.672,21.516,0,1,11.738,4.012,-6.342,11.707,21.707,0,0,0,0,11.883,26.301,1,1,0,0,0,1,1,985.838,-95.982,-0.002,108.375,0,0,1919317573,0.05,1.918,1,-??F,
2014-Mar-28_11-05-08,11-05-08.7,11.682,20.279,-0.001,0.001,-0.001,0,-0.008,-1,-11.531,4.277,6.751,11.566,23.238,0,1,11.527,4.801,-6.817,11.531,26.492,0,-1,-11.602,3.227,6.603,11.637,22.09,0,1,11.598,4.801,-6.798,11.637,21.898,0,0,0,0,11.848,25.535,1,1,0,0,0,1,1,943.05,-96.318,0.003,108.375,0,0,1919317574,0.05,2.008,1,???:,
2014-Mar-28_11-05-08,11-05-08.8,11.682,20.279,-0.001,0.001,-0.001,0,-0.008,-1,-11.531,4.277,6.751,11.566,23.238,0,1,11.527,4.801,-6.817,11.531,26.492,0,-1,-11.602,3.227,6.603,11.637,22.09,0,1,11.598,4.801,-6.798,11.637,21.898,0,0,0,0,11.848,25.535,1,1,0,0,0,1,1,943.05,-96.318,0.003,108.375,0,0,1919317574,0.05,2.008,1,?f?,
2014-Mar-28_11-05-08,11-05-08.8,11.691,18.81,-0.001,0.001,-0.001,0,-0.008,-1,-11.602,3.883,7.222,11.602,23.43,0,1,11.527,5.457,-7.313,11.531,26.684,0,-1,-11.602,2.961,7.074,11.637,21.324,0,1,11.703,4.406,-7.295,11.672,21.898,0,0,0,0,11.918,26.301,1,1,0,0,0,1,1,908.284,-96.68,-0.002,108.261,0,0,1919317575,0.05,2.099,1,:)Hy,
2014-Mar-28_11-05-08,11-05-08.9,11.708,18.81,-0.001,0.001,-0.001,0,-0.008,-1,-11.602,3.75,7.7,11.637,23.047,0,1,11.492,4.934,-7.769,11.566,26.492,0,-1,-11.637,3.094,7.54,11.602,21.324,0,1,11.738,3.883,-7.75,11.777,21.898,0,0,0,0,11.883,26.301,1,1,0,0,0,1,1,868.17,-97.004,-0.002,108.261,0,0,1919317576,0.05,2.189,1,???,
2014-Mar-28_11-05-09,11-05-09.0,11.691,19.544,-0.001,0.001,-0.001,0,-0.008,-1,-11.637,4.277,8.171,11.566,23.238,0,1,11.527,4.668,-8.266,11.531,26.109,0,-1,-11.602,3.094,8.011,11.566,21.516,0,1,11.703,4.539,-8.25,11.707,21.707,0,0,0,0,11.918,25.727,1,1,0,0,0,1,1,828.056,-97.132,-0.002,108.261,0,0,1919317577,0.05,2.281,1,??{q,
2014-Mar-28_11-05-09,11-05-09.0,11.691,19.544,-0.001,0.001,-0.001,0,-0.008,-1,-11.637,4.277,8.171,11.566,23.238,0,1,11.527,4.668,-8.266,11.531,26.109,0,-1,-11.602,3.094,8.011,11.566,21.516,0,1,11.703,4.539,-8.25,11.707,21.707,0,0,0,0,11.918,25.727,1,1,0,0,0,1,1,828.056,-97.132,-0.002,108.261,0,0,1919317577,0.05,2.281,1,?>5?,
2014-Mar-28_11-05-09,11-05-09.1,11.691,19.177,-0.001,0.001,-0.001,0,-0.008,-1,-11.531,4.145,8.652,11.602,23.813,0,1,11.457,5.195,-8.728,11.496,26.109,0,-1,-11.602,3.094,8.486,11.602,21.898,0,1,11.668,4.406,-8.712,11.672,21.898,0,0,0,0,11.883,26.301,1,1,0,0,0,1,1,790.616,-97.353,0.003,108.375,0,0,1919317578,0.05,2.371,1,?_:R,
2014-Mar-28_11-05-09,11-05-09.2,11.699,19.544,-0.001,0.001,-0.001,0,-0.008,-1,-11.566,4.012,9.146,11.566,23.047,0,1,11.527,5.457,-9.224,11.461,26.109,0,-1,-11.637,3.355,8.948,11.637,21.324,0,1,11.703,3.883,-9.202,11.742,21.898,0,0,0,0,11.883,26.109,1,1,0,0,0,1,1,745.153,-97.463,-0.002,108.375,0,0,1919317579,0.05,2.461,1,,S?
2014-Mar-28_11-05-09,11-05-09.2,11.708,15.139,-0.001,0.001,-0.001,0,-0.008,-0.959,-11.266,3.883,9.605,11.777,23.047,0,0.959,11.094,2.961,-9.705,11.566,26.301,0,-0.952,-11.277,1.91,9.429,11.777,21.898,0,0.952,11.238,3.227,-9.671,11.813,21.516,0,0,0,0,12.094,26.301,1,1,0,0,0,1,1,715.736,-97.827,0.003,108.489,0,0,1919317580,0.05,2.554,1,?,
2014-Mar-28_11-05-09,11-05-09.3,11.708,15.139,-0.001,0.001,-0.001,0,-0.008,-0.959,-11.266,3.883,9.605,11.777,23.047,0,0.959,11.094,2.961,-9.705,11.566,26.301,0,-0.952,-11.277,1.91,9.429,11.777,21.898,0,0.952,11.238,3.227,-9.671,11.813,21.516,0,0,0,0,12.094,26.301,1,1,0,0,0,1,1,715.736,-97.827,0.003,108.489,0,0,1919317580,0.05,2.554,1,??t/,
2014-Mar-28_11-05-09,11-05-09.3,11.924,11.834,-0.001,0.001,-0.001,0,-0.008,-0.918,-10.848,2.57,10.095,11.848,23.047,0,0.903,10.594,3.094,-10.18,11.742,26.301,0,-0.903,-10.633,2.305,9.909,11.883,21.516,0,0.903,10.691,2.832,-10.136,11.918,22.281,0,0,0,0,12.164,26.109,1,1,0,0,0,1,1,672.947,-97.789,0.003,108.261,0,0,1919317581,0.05,2.649,1,????,
2014-Mar-28_11-05-09,11-05-09.4,11.924,11.834,-0.001,0.001,-0.001,0,-0.008,-0.918,-10.848,2.57,10.095,11.848,23.047,0,0.903,10.594,3.094,-10.18,11.742,26.301,0,-0.903,-10.633,2.305,9.909,11.883,21.516,0,0.903,10.691,2.832,-10.136,11.918,22.281,0,0,0,0,12.164,26.109,1,1,0,0,0,1,1,672.947,-97.789,0.003,108.261,0,0,1919317581,0.05,2.649,1,???,
2014-Mar-28_11-05-09,11-05-09.5,12.027,8.897,-0.001,0.001,-0.001,0,-0.008,-0.846,-9.895,1.781,10.585,11.953,23.43,0,0.829,9.73,2.699,-10.657,11.742,26.109,0,-0.829,-9.938,1.91,10.384,11.988,21.898,0,0.809,9.727,2.438,-10.642,12.023,21.898,0,0,0,0,12.27,25.918,1,1,0,0,0,1,1,638.181,-97.796,-0.007,108.375,0,0,1919317582,0.05,2.745,1,?[O,
2014-Mar-28_11-05-09,11-05-09.5,12.148,4.124,-0.001,0.001,-0.001,0,-0.008,-0.748,-8.996,1.254,11.031,12.023,23.43,0,0.748,8.914,1.648,-11.107,11.953,25.918,0,-0.729,-8.816,0,10.805,12.129,21.707,0,0.729,8.863,1.648,-11.075,12.164,22.09,0,0,0,0,12.41,26.301,1,1,0,0,0,1,1,614.113,-98.126,0.003,108.261,0,0,1919317583,0.05,2.835,1,Q???,
2014-Mar-28_11-05-09,11-05-09.6,12.148,4.124,-0.001,0.001,-0.001,0,-0.008,-0.748,-8.996,1.254,11.031,12.023,23.43,0,0.748,8.914,1.648,-11.107,11.953,25.918,0,-0.729,-8.816,0,10.805,12.129,21.707,0,0.729,8.863,1.648,-11.075,12.164,22.09,0,0,0,0,12.41,26.301,1,1,0,0,0,1,1,614.113,-98.126,0.003,108.261,0,0,1919317583,0.05,2.835,1,2^H?,
2014-Mar-28_11-05-09,11-05-09.7,12.278,1.921,-0.001,0.001,-0.001,0,-0.008,-0.64,-7.895,0,11.408,12.234,23.238,0,0.64,7.832,0,-11.471,12.164,26.301,0,-0.64,-7.855,0,11.166,12.27,21.516,0,0.615,7.652,0,-11.449,12.445,21.707,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,595.393,-98.457,-0.002,108.603,0,0,1919317584,0.05,2.925,1,??Z?,
2014-Mar-28_11-05-09,11-05-09.7,12.235,3.757,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.726,12.164,23.43,0,0,0,0,-11.786,12.129,25.918,0,0,0,0,11.449,12.164,21.516,0,0,0,0,-11.704,12.27,21.898,0,0,0,0,12.41,26.301,1,1,0,1,1,1,1,557.953,-99.145,0.008,106.661,0,0,1919317585,0.05,3.012,1,C??i,
2014-Mar-28_11-05-09,11-05-09.8,12.226,2.656,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.855,12.164,23.238,0,0,0,0,-11.914,12.129,26.492,0,0,0,0,11.518,12.164,22.09,0,0,0,0,-11.779,12.27,21.898,0,0,0,0,12.41,25.344,1,1,0,1,1,1,0,525.861,-100.196,-0.002,101.977,0,0,1919317586,0.05,3.098,1,8q,
2014-Mar-28_11-05-09,11-05-09.8,12.226,2.656,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.855,12.164,23.238,0,0,0,0,-11.914,12.129,26.492,0,0,0,0,11.518,12.164,22.09,0,0,0,0,-11.779,12.27,21.898,0,0,0,0,12.41,25.344,1,1,0,1,1,1,0,525.861,-100.196,-0.002,101.977,0,0,1919317586,0.05,3.098,1,?`,
2014-Mar-28_11-05-09,11-05-09.9,12.235,3.023,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.911,12.164,23.621,0,0,0,0,-11.968,12.129,26.301,0,0,0,0,11.559,12.199,21.707,0,0,0,0,-11.826,12.164,22.09,0,0,0,0,11.531,25.344,1,1,0,1,1,1,0,515.164,-100.556,0.008,95.922,0,0,1919317587,0.05,3.185,1,@?w?,
2014-Mar-28_11-05-10,11-05-10.0,11.941,11.834,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.911,11.918,23.238,0,0,0,0,-11.952,11.848,26.492,0,0,0,0,11.547,11.953,21.898,0,0,0,0,-11.811,11.988,22.09,0,0,0,0,12.199,25.918,1,1,0,1,1,1,0,517.838,-100.631,0.003,88.839,0,0,1919317588,0.05,3.272,1,???{,
2014-Mar-28_11-05-10,11-05-10.0,11.941,11.834,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.911,11.918,23.238,0,0,0,0,-11.952,11.848,26.492,0,0,0,0,11.547,11.953,21.898,0,0,0,0,-11.811,11.988,22.09,0,0,0,0,12.199,25.918,1,1,0,1,1,1,0,517.838,-100.631,0.003,88.839,0,0,1919317588,0.05,3.272,1,X?o,
2014-Mar-28_11-05-10,11-05-10.1,11.941,12.569,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.918,11.918,23.238,0,0,0,0,-11.968,11.848,26.492,0,0,0,0,11.553,11.883,21.707,0,0,0,0,-11.811,12.023,21.707,0,0,0,0,12.129,25.344,1,1,0,1,1,1,0,517.838,-100.127,-0.002,84.269,0,0,1919317589,0.05,3.359,1,ql??,
2014-Mar-28_11-05-10,11-05-10.3,12.01,11.834,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.918,23.621,0,0,0,0,-11.965,11.883,26.492,0,0,0,0,11.547,11.848,21.516,0,0,0,0,-11.811,12.059,21.707,0,0,0,0,12.129,26.109,1,1,0,1,1,1,0,515.164,-100.364,0.008,80.728,0,0,1919317592,0.05,3.619,1,?#Z?,
2014-Mar-28_11-05-10,11-05-10.4,11.976,10.733,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.918,22.855,0,0,0,0,-11.965,11.848,25.918,0,0,0,0,11.547,11.953,21.516,0,0,0,0,-11.811,12.023,21.898,0,0,0,0,12.164,25.727,1,1,0,1,1,1,0,515.164,-100.391,0.008,81.527,0,0,1919317593,0.05,3.706,1,?x[,
2014-Mar-28_11-05-10,11-05-10.5,11.976,10.733,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.918,22.855,0,0,0,0,-11.965,11.848,25.918,0,0,0,0,11.547,11.953,21.516,0,0,0,0,-11.811,12.023,21.898,0,0,0,0,12.164,25.727,1,1,0,1,1,1,0,515.164,-100.391,0.008,81.527,0,0,1919317593,0.05,3.706,1,??3?,
2014-Mar-28_11-05-10,11-05-10.5,11.967,12.201,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.883,23.047,0,0,0,0,-11.965,11.918,26.109,0,0,0,0,11.547,11.918,21.898,0,0,0,0,-11.811,12.094,21.707,0,0,0,0,12.094,25.727,1,1,0,1,1,1,0,515.164,-100.442,0.008,82.099,0,0,1919317594,0.05,3.791,1,????,
2014-Mar-28_11-05-10,11-05-10.6,11.984,8.53,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.918,23.43,0,0,0,0,-11.965,11.883,25.918,0,0,0,0,11.547,11.953,21.707,0,0,0,0,-11.811,12.023,22.09,0,0,0,0,12.199,25.918,1,1,0,1,1,1,0,512.49,-100.473,0.013,82.213,0,0,1919317595,0.05,3.878,1,"?	?l",
2014-Mar-28_11-05-10,11-05-10.7,11.984,12.569,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.883,23.238,0,0,0,0,-11.965,11.918,26.109,0,0,0,0,11.547,11.918,21.707,0,0,0,0,-11.811,12.059,22.281,0,0,0,0,12.129,25.535,1,1,0,1,1,1,0,515.164,-100.531,0.003,83.927,0,0,1919317596,0.05,3.966,1,2???,
2014-Mar-28_11-05-10,11-05-10.7,11.984,12.569,-0.001,0.001,-0.001,0,-0.008,0,0,0,11.914,11.883,23.238,0,0,0,0,-11.965,11.918,26.109,0,0,0,0,11.547,11.918,21.707,0,0,0,0,-11.811,12.059,22.281,0,0,0,0,12.129,25.535,1,1,0,1,1,1,0,515.164,-100.531,0.003,83.927,0,0,1919317596,0.05,3.966,1,B?,
