2014-Mar-28_15-55-52,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Mar-28_16-43-34,16-43-34.5,12.226,18.443,0,0.001,-0.001,0,0,-0.36,-4.305,10.578,-0.72,11.918,23.238,0,0.36,4.211,12.418,-1.015,11.637,25.727,0,-0.38,-4.516,12.285,0.952,11.988,21.133,0,0.38,4.555,11.496,0.867,12.023,21.324,0,0,0,0,12.41,26.109,1,1,0,0,0,1,1,1432.444,-92.367,0.008,109.403,0,0,1683,0.1,1.228,1,?,
2014-Mar-28_16-43-34,16-43-34.6,12.105,23.583,0,0.001,-0.001,0,0,-0.5,-5.906,10.055,-0.525,11.848,22.855,0,0.5,5.797,11.891,-1.226,11.602,25.727,0,-0.52,-6.125,11.367,1.157,11.813,21.516,0,0.52,6.195,11.762,0.663,11.918,21.898,0,0,0,0,12.27,25.535,1,1,0,0,0,1,1,1427.096,-92.4,0.008,109.631,0,0,1684,0.1,1.369,1,.x?,
2014-Mar-28_16-43-34,16-43-34.7,11.941,30.926,0,0.001,-0.001,0,0,-0.64,-7.492,11.105,-0.22,11.707,23.047,0,0.64,7.266,12.152,-1.553,11.391,25.727,0,-0.66,-7.703,9.789,1.474,11.672,21.324,0,0.66,7.746,11.105,0.346,11.742,21.898,0,0,0,0,12.059,25.344,1,1,0,0,0,1,1,1913.816,-92.416,-0.002,109.631,0,0,1685,0.1,1.509,1,H??u,
2014-Mar-28_16-43-34,16-43-34.8,11.777,38.636,0,0.001,-0.001,0,0,-0.78,-9.078,11.367,0.195,11.566,22.855,0,0.78,8.828,12.023,-1.983,11.18,25.727,0,-0.8,-9.281,9.66,1.901,11.566,20.941,0,0.8,9.336,10.84,-0.079,11.672,21.898,0,0,0,0,11.988,25.727,1,1,0,0,0,1,1,1140.947,-92.644,0.003,109.631,0,0,1686,0.1,1.65,1,????,
2014-Mar-28_16-43-34,16-43-34.9,11.691,39.737,0,0.001,-0.001,0,0,-0.92,-10.578,9.527,0.726,11.496,23.43,0,0.92,10.281,10.84,-2.524,11.074,26.301,0,-0.94,-10.742,9.266,2.433,11.461,21.133,0,0.94,10.836,10.578,-0.613,11.566,21.324,0,0,0,0,11.813,25.727,1,1,0,0,0,1,1,1100.833,-92.639,-0.002,109.517,0,0,1687,0.1,1.792,1,?xI?,
2014-Mar-28_16-43-35,16-43-35.0,11.691,39.737,0,0.001,-0.001,0,0,-0.92,-10.578,9.527,0.726,11.496,23.43,0,0.92,10.281,10.84,-2.524,11.074,26.301,0,-0.94,-10.742,9.266,2.433,11.461,21.133,0,0.94,10.836,10.578,-0.613,11.566,21.324,0,0,0,0,11.813,25.727,1,1,0,0,0,1,1,1100.833,-92.639,-0.002,109.517,0,0,1687,0.1,1.792,1,?,??
2014-Mar-28_16-43-35,16-43-35.1,11.708,38.636,0,0.001,-0.001,0,0,-1,-11.496,8.348,1.367,11.531,23.238,0,1,11.387,9.133,-3.203,11.461,25.918,0,-1,-11.531,7.297,3.067,11.566,20.941,0,1,11.703,8.738,-1.251,11.672,21.707,0,0,0,0,11.883,25.535,1,1,0,0,0,1,1,1058.044,-92.574,0.008,109.517,0,0,1688,0.1,1.934,1,??K?,
2014-Mar-28_16-43-35,16-43-35.2,11.855,28.723,0,0.001,-0.001,0,0,-1,-11.742,6.508,2.071,11.742,23.238,0,1,11.633,7.297,-3.916,11.707,25.918,0,-1,-11.813,5.063,3.765,11.848,21.324,0,1,11.844,6.113,-1.945,11.918,22.281,0,0,0,0,12.094,25.535,1,1,0,0,0,1,1,1226.524,-92.385,-0.002,109.631,0,0,1689,0.1,2.073,1,??o,
2014-Mar-28_16-43-35,16-43-35.3,11.967,25.419,0,0.001,-0.001,0,0,-1,-11.813,5.59,2.803,11.813,23.43,0,1,11.738,6.246,-4.651,11.742,25.918,0,-1,-11.848,4.145,4.491,11.883,21.516,0,1,11.949,5.457,-2.675,11.988,22.09,0,0,0,0,12.234,25.344,1,1,0,0,0,1,1,1183.736,-92.37,0.013,109.631,0,0,1690,0.1,2.213,1,??,
2014-Mar-28_16-43-35,16-43-35.5,12.001,22.114,0,0.001,-0.001,0,0,-1,-11.883,4.934,3.551,11.883,22.855,0,1,11.809,5.59,-5.403,11.813,26.492,0,-1,-11.918,3.75,5.233,11.883,20.941,0,1,11.984,4.934,-3.419,12.059,21.898,0,0,0,0,12.234,25.344,1,1,0,0,0,1,1,1135.599,-92.148,-0.002,109.631,0,0,1691,0.1,2.353,1,_o?,
2014-Mar-28_16-43-35,16-43-35.6,12.001,22.114,0,0.001,-0.001,0,0,-1,-11.883,4.934,3.551,11.883,22.855,0,1,11.809,5.59,-5.403,11.813,26.492,0,-1,-11.918,3.75,5.233,11.883,20.941,0,1,11.984,4.934,-3.419,12.059,21.898,0,0,0,0,12.234,25.344,1,1,0,0,0,1,1,1135.599,-92.148,-0.002,109.631,0,0,1691,0.1,2.353,1,"?	?",
2014-Mar-28_16-43-35,16-43-35.7,12.045,21.747,0,0.001,-0.001,0,0,-1,-11.883,4.668,4.309,11.918,23.43,0,1,11.844,5.063,-6.16,11.883,26.301,0,-1,-11.953,3.617,5.987,11.918,21.324,0,1,12.055,4.539,-4.199,12.023,21.707,0,0,0,0,12.199,25.918,1,1,0,0,0,1,1,1060.719,-92.137,-0.002,109.746,0,0,1692,0.1,2.494,1,R^+?,
2014-Mar-28_16-43-35,16-43-35.8,12.071,19.544,0,0.001,-0.001,0,0,-1,-11.953,4.277,5.076,11.953,23.238,0,1,11.844,4.934,-6.927,11.848,26.109,0,-1,-11.953,3.227,6.741,11.918,21.707,0,1,12.055,4.668,-4.931,12.023,22.281,0,0,0,0,12.234,25.344,1,1,0,0,0,1,1,1023.279,-92.329,-0.002,109.517,0,0,1693,0.1,2.634,1,"?	Q?",
2014-Mar-28_16-43-35,16-43-35.9,12.071,17.341,0,0.001,-0.001,0,0,-1,-11.988,4.012,5.842,11.918,23.238,0,1,11.914,5.063,-7.694,11.883,26.109,0,-1,-11.988,3.355,7.502,12.023,21.516,0,1,12.09,4.277,-5.723,12.059,21.324,0,0,0,0,12.27,25.535,1,1,0,0,0,1,1,935.027,-92.238,-0.002,109.631,0,0,1694,0.1,2.776,1,?P?.,
2014-Mar-28_16-43-36,16-43-36.0,12.252,10.733,0,0.001,-0.001,0,0,-0.942,-11.457,2.699,6.612,12.094,22.855,0,0.93,11.117,3.227,-8.461,12.059,26.301,0,-0.93,-11.316,2.043,8.269,12.129,21.133,0,0.93,11.344,2.961,-6.487,12.27,22.09,0,0,0,0,12.445,24.961,1,1,0,0,0,1,1,892.238,-92.202,-0.002,109.403,0,0,1695,0.1,2.916,1,z??,
2014-Mar-28_16-43-36,16-43-36.1,12.252,10.733,0,0.001,-0.001,0,0,-0.942,-11.457,2.699,6.612,12.094,22.855,0,0.93,11.117,3.227,-8.461,12.059,26.301,0,-0.93,-11.316,2.043,8.269,12.129,21.133,0,0.93,11.344,2.961,-6.487,12.27,22.09,0,0,0,0,12.445,24.961,1,1,0,0,0,1,1,892.238,-92.202,-0.002,109.403,0,0,1695,0.1,2.916,1,?/??,
2014-Mar-28_16-43-36,16-43-36.2,12.338,7.796,0,0.001,-0.001,0,0,-0.845,-10.336,1.648,7.36,12.234,23.43,0,0.828,10.039,2.57,-9.205,12.129,26.301,0,-0.828,-10.129,1.781,9.01,12.27,21.516,0,0,0,1.387,-7.247,12.48,21.898,0,0,0,0,12.656,25.344,1,1,0,1,1,1,1,587.37,-92.445,0.003,109.403,0,0,1696,0.1,3.063,1,?>{!,
2014-Mar-28_16-43-36,16-43-36.3,12.468,3.023,0,0.001,-0.001,0,0,0,0,0,7.744,12.375,23.047,0,0,0,0,-9.535,12.375,26.109,0,0,0,0,9.24,12.41,21.516,0,0,0,0,-7.455,12.516,22.09,0,0,0,0,12.691,25.152,1,1,0,1,1,1,1,515.164,-92.893,0.003,107.004,0,0,1697,0.1,3.198,1,??r],
2014-Mar-28_16-43-36,16-43-36.4,12.485,3.023,0,0.001,-0.001,0,0,0,0,0,7.848,12.41,23.047,0,0,0,0,-9.639,12.41,26.301,0,0,0,0,9.315,12.445,21.516,0,0,0,0,-7.536,12.551,21.707,0,0,0,0,12.691,25.344,1,1,0,1,1,1,0,426.913,-93.347,0.003,97.179,0,0,1698,0.1,3.335,1,"?""8",
2014-Mar-28_16-43-36,16-43-36.5,12.485,3.023,0,0.001,-0.001,0,0,0,0,0,7.848,12.41,23.047,0,0,0,0,-9.639,12.41,26.301,0,0,0,0,9.315,12.445,21.516,0,0,0,0,-7.536,12.551,21.707,0,0,0,0,12.691,25.344,1,1,0,1,1,1,0,426.913,-93.347,0.003,97.179,0,0,1698,0.1,3.335,1,6???,
2014-Mar-28_16-43-36,16-43-36.7,12.52,3.023,0,0.001,-0.001,0,0,0,0,0,7.851,12.445,23.43,0,0,0,0,-9.639,12.41,26.301,0,0,0,0,9.312,12.445,21.707,0,0,0,0,-7.54,12.234,21.898,0,0,0,0,12.094,25.727,1,1,0,1,1,1,0,499.118,-93.781,-0.002,90.438,0,0,1699,0.1,3.472,1,"_	",
2014-Mar-28_16-43-36,16-43-36.8,12.33,11.467,0,0.001,-0.001,0,0,0,0,0,7.857,12.199,22.664,0,0,0,0,-9.642,12.199,26.492,0,0,0,0,9.315,12.199,21.516,0,0,0,0,-7.536,12.375,21.707,0,0,0,0,12.445,25.152,1,1,0,1,1,1,0,745.153,-93.787,-0.002,86.44,0,0,1700,0.1,3.608,1,??>?,
2014-Mar-28_16-43-36,16-43-36.9,12.321,12.201,0,0.001,-0.001,0,0,0,0,0,7.854,12.164,23.047,0,0,0,0,-9.642,12.199,26.492,0,0,0,0,9.312,12.234,21.324,0,0,0,0,-7.533,12.375,21.707,0,0,0,0,12.48,25.727,1,1,0,1,1,1,0,747.827,-93.855,0.003,87.582,0,0,1701,0.1,3.745,1,??<,
2014-Mar-28_16-43-37,16-43-37.0,12.304,12.936,0,0.001,-0.001,0,0,0,0,0,7.854,12.234,23.43,0,0,0,0,-9.642,12.199,26.301,0,0,0,0,9.315,12.234,20.941,0,0,0,0,-7.536,12.34,22.09,0,0,0,0,12.48,26.109,1,1,0,1,1,1,0,750.501,-93.867,-0.002,90.096,0,0,1702,0.1,3.882,1,??#?,
2014-Mar-28_16-43-37,16-43-37.1,12.304,12.936,0,0.001,-0.001,0,0,0,0,0,7.854,12.234,23.43,0,0,0,0,-9.642,12.199,26.301,0,0,0,0,9.315,12.234,20.941,0,0,0,0,-7.536,12.34,22.09,0,0,0,0,12.48,26.109,1,1,0,1,1,1,0,750.501,-93.867,-0.002,90.096,0,0,1702,0.1,3.882,1,???,
2014-Mar-28_16-43-37,16-43-37.2,12.286,12.201,0,0.001,-0.001,0,0,0,0,0,7.854,12.199,23.238,0,0,0,0,-9.642,12.199,25.918,0,0,0,0,9.315,12.234,20.941,0,0,0,0,-7.536,12.375,21.516,0,0,0,0,12.445,26.109,1,1,0,1,1,1,0,747.827,-93.981,0.003,89.867,0,0,1703,0.1,4.018,1,??,
2014-Mar-28_16-43-37,16-43-37.3,12.286,13.67,0,0.001,-0.001,0,0,0,0,0,7.854,12.199,22.855,0,0,0,0,-9.642,12.199,26.301,0,0,0,0,9.315,12.234,21.324,0,0,0,0,-7.536,12.34,21.707,0,0,0,0,12.48,25.727,1,1,0,0,0,1,0,1472.559,-94.043,0.008,88.496,0,0,1704,0.1,4.155,1,?^?,
2014-Mar-28_16-43-37,16-43-37.4,12.295,12.936,0,0.001,-0.001,0,0,0,0,0,7.854,12.164,23.238,0,0,0,0,-9.642,12.164,26.301,0,0,0,0,9.315,12.234,21.324,0,0,0,0,-7.536,12.375,22.281,0,0,0,0,12.48,25.535,1,1,0,0,0,1,0,755.85,-94.097,-0.002,85.526,0,0,1705,0.1,4.294,1,?;?w,
2014-Mar-28_16-43-37,16-43-37.5,12.269,14.404,0,0.001,-0.001,0,0,0,0,0,7.854,12.199,23.047,0,0,0,0,-9.642,12.164,25.918,0,0,0,0,9.315,12.199,21.324,0,0,0,0,-7.536,12.375,21.516,0,0,0,0,12.445,25.152,1,1,0,0,0,1,0,750.501,-94.123,0.008,90.895,0,0,1706,0.1,4.43,1,???,
2014-Mar-28_16-43-37,16-43-37.6,12.269,14.404,0,0.001,-0.001,0,0,0,0,0,7.854,12.199,23.047,0,0,0,0,-9.642,12.164,25.918,0,0,0,0,9.315,12.199,21.324,0,0,0,0,-7.536,12.375,21.516,0,0,0,0,12.445,25.152,1,1,0,0,0,1,0,750.501,-94.123,0.008,90.895,0,0,1706,0.1,4.43,1,A/~4,
2014-Mar-28_16-43-37,16-43-37.8,12.286,12.569,0,0.001,-0.001,0,0,0,0,0,7.854,12.164,23.047,0,0,0,0,-9.642,12.234,26.301,0,0,0,0,9.315,12.234,20.75,0,0,0,0,-7.536,12.375,21.516,0,0,0,0,12.445,25.727,1,1,0,0,0,1,0,750.501,-94.167,0.008,91.809,0,0,1707,0.1,4.567,1,??0H,
2014-Mar-28_16-43-37,16-43-37.9,12.304,13.67,0,0.001,-0.001,0,0,0,0,0,7.854,12.164,23.047,0,0,0,0,-9.642,12.199,26.301,0,0,0,0,9.315,12.164,21.324,0,0,0,0,-7.533,12.375,22.09,0,0,0,0,12.445,25.727,1,1,0,0,0,1,0,747.827,-94.253,-0.002,89.867,0,0,1708,0.1,4.704,1,?K??,
2014-Mar-28_16-43-38,16-43-38.0,12.304,10.733,0,0.001,-0.001,0,0,0,0,0,7.854,12.164,23.238,0,0,0,0,-9.642,12.164,26.109,0,0,0,0,9.312,12.199,20.941,0,0,0,0,-7.533,12.375,21.707,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,747.827,-94.344,0.003,93.752,0,0,1709,0.1,4.839,1,*?,
2014-Mar-28_16-43-38,16-43-38.1,12.286,8.897,0,0.001,-0.001,0,0,0,0,0,7.857,12.199,22.855,0,0,0,0,-9.645,12.164,26.301,0,0,0,0,9.319,12.199,21.324,0,0,0,0,-7.54,12.305,21.516,0,0,0,0,12.551,25.344,1,1,0,0,0,1,0,750.501,-94.4,0.003,91.352,0,0,1710,0.1,4.975,1,???,
2014-Mar-28_16-43-38,16-43-38.2,12.286,8.897,0,0.001,-0.001,0,0,0,0,0,7.857,12.199,22.855,0,0,0,0,-9.645,12.164,26.301,0,0,0,0,9.319,12.199,21.324,0,0,0,0,-7.54,12.305,21.516,0,0,0,0,12.551,25.344,1,1,0,0,0,1,0,750.501,-94.4,0.003,91.352,0,0,1710,0.1,4.975,1,??J,
2014-Mar-28_16-43-38,16-43-38.3,12.036,20.646,0,0.001,-0.001,0,0,0,0,0,7.854,12.023,23.238,0,0,0,0,-9.642,12.023,26.301,0,0,0,0,9.315,12.164,21.324,0,0,0,0,-7.533,12.199,21.707,0,1,12.336,4.277,12.305,25.535,1,1,0,0,0,1,0,747.827,-94.482,0.003,92.609,0,0,1711,0.1,5.11,1,eb?A,
2014-Mar-28_16-43-38,16-43-38.4,12.079,19.544,0,0.001,-0.001,0,0,0,0,0,7.854,12.023,23.047,0,0,0,0,-9.642,11.988,26.109,0,0,0,0,9.315,12.059,20.941,0,0,0,0,-7.536,12.164,21.898,0,1,12.125,7.297,12.199,25.535,1,1,0,0,0,1,0,747.827,-94.586,0.003,88.154,0,0,1712,0.1,5.247,1,#???,
2014-Mar-28_16-43-38,16-43-38.5,12.183,18.076,0,0.001,-0.001,0,0,0,0,0,7.851,12.059,22.855,0,0,0,0,-9.642,12.094,25.918,0,0,0,0,9.312,12.129,21.324,0,0,0,0,-7.533,12.27,21.516,0,1,12.336,3.883,12.305,25.152,1,1,0,0,0,1,0,753.176,-94.64,0.008,92.495,0,0,1713,0.1,5.384,1,c?.+,
2014-Mar-28_16-43-38,16-43-38.8,12.105,18.076,0,0.001,-0.001,0,0,0,0,0,7.851,12.059,23.047,0,0,0,0,-9.642,11.988,26.492,0,0,0,0,9.312,12.094,21.516,0,0,0,0,-7.533,12.164,21.516,0,1,12.266,5.063,12.305,25.344,1,1,0,0,0,1,0,747.827,-94.818,-0.002,92.266,0,0,1715,0.1,5.654,1,??=,
2014-Mar-28_16-43-39,16-43-39.0,12.166,15.139,0,0.001,-0.001,0,0,0,0,0,7.851,12.129,23.43,0,0,0,0,-9.642,12.094,25.727,0,0,0,0,9.312,12.164,21.133,0,0,0,0,-7.533,12.27,21.898,0,1,12.371,2.305,12.375,25.344,1,1,0,0,0,1,0,750.501,-94.948,0.003,91.238,0,0,1716,0.1,5.791,1,o??&,
2014-Mar-28_16-43-39,16-43-39.1,12.096,21.38,0,0.001,-0.001,0,0,0,0,0,7.86,11.953,23.238,0,0,0,0,-9.648,11.953,25.918,0,0,0,0,9.322,11.918,21.516,0,0,0,0,-7.543,12.094,21.707,0,1,12.02,12.023,11.988,25.344,1,1,0,0,0,1,0,750.501,-94.998,-0.002,92.723,0,0,1717,0.1,5.928,1,"	???",
2014-Mar-28_16-43-39,16-43-39.2,12.096,21.38,0,0.001,-0.001,0,0,0,0,0,7.86,11.953,23.238,0,0,0,0,-9.648,11.953,25.918,0,0,0,0,9.322,11.918,21.516,0,0,0,0,-7.543,12.094,21.707,0,1,12.02,12.023,11.988,25.344,1,1,0,0,0,1,0,750.501,-94.998,-0.002,92.723,0,0,1717,0.1,5.928,1,rr?,
2014-Mar-28_16-43-39,16-43-39.3,12.001,21.38,0,0.001,-0.001,0,0,0,0,0,7.854,11.918,22.855,0,0,0,0,-9.642,11.988,25.918,0,0,0,0,9.312,12.023,21.133,0,0,0,0,-7.533,12.094,21.324,0,1,12.301,6.902,12.199,25.152,1,1,0,0,0,1,0,753.176,-95.109,0.003,94.437,0,0,1718,0.1,6.065,1,9?-b,
2014-Mar-28_16-43-39,16-43-39.4,12.157,14.771,0,0.001,-0.001,0,0,0,0,0,7.851,12.129,23.238,0,0,0,0,-9.642,12.094,26.109,0,0,0,0,9.315,12.164,21.707,0,0,0,0,-7.536,12.234,21.516,0,-1,-12.34,2.176,12.34,25.727,1,1,0,0,0,1,0,753.176,-95.264,0.003,93.18,0,0,1719,0.1,6.199,1,?f??,
2014-Mar-28_16-43-39,16-43-39.5,12.269,14.037,0,0.001,-0.001,0,0,0,0,0,7.857,12.199,23.238,0,0,0,0,-9.645,12.094,25.727,0,0,0,0,9.315,12.199,21.324,0,0,0,0,-7.536,12.27,21.898,0,0,0,0,12.445,25.535,1,1,0,0,0,1,0,747.827,-95.358,-0.002,93.866,0,0,1720,0.1,6.345,1,??z,
2014-Mar-28_16-43-39,16-43-39.6,12.174,15.139,0,0.001,-0.001,0,0,-0.18,-2.172,4.539,7.851,12.059,22.664,0,0.18,2.125,5.852,-9.639,11.777,25.918,0,-0.18,-2.172,5.457,9.312,12.023,21.133,0,0.2,2.418,5.195,-7.533,12.023,21.516,0,0,0,0,12.375,24.961,1,1,0,0,0,1,0,750.501,-95.422,-0.002,94.437,0,0,1721,0.1,6.484,1,b!,
2014-Mar-28_16-43-39,16-43-39.7,11.941,26.887,0,0.001,-0.001,0,0,-0.32,-3.727,10.445,7.936,11.602,23.238,0,0.32,3.621,15.176,-9.714,11.285,25.535,0,-0.32,-3.727,11.234,9.388,11.672,20.941,0,0.34,4,9.66,-7.615,11.742,21.516,0,0,0,0,12.129,25.152,1,1,0,0,1,1,0,750.501,-95.249,-0.002,94.437,0,0,1722,0.1,6.624,1,@=S?,
2014-Mar-28_16-43-39,16-43-39.8,11.941,26.887,0,0.001,-0.001,0,0,-0.32,-3.727,10.445,7.936,11.602,23.238,0,0.32,3.621,15.176,-9.714,11.285,25.535,0,-0.32,-3.727,11.234,9.388,11.672,20.941,0,0.34,4,9.66,-7.615,11.742,21.516,0,0,0,0,12.129,25.152,1,1,0,0,1,1,0,750.501,-95.249,-0.002,94.437,0,0,1722,0.1,6.624,1,??I,
2014-Mar-28_16-43-39,16-43-39.9,11.881,34.597,0,0.001,-0.001,0,0,-0.46,-5.305,9.527,8.112,11.566,22.473,0,0.46,5.188,12.152,-9.89,11.355,25.727,0,-0.46,-5.34,11.367,9.57,11.531,21.516,0,0.48,5.617,10.84,-7.797,11.672,21.516,0,0,0,0,11.988,25.918,1,1,0,1,1,1,0,742.478,-95.331,0.003,90.438,0,0,1723,0.1,6.761,1,?5Sj,
2014-Mar-28_16-43-40,16-43-40.0,11.708,36.8,0,0.001,-0.001,0,0,-0.6,-6.855,8.348,8.407,11.461,23.238,0,0.6,6.641,12.152,-10.173,11.039,25.727,0,-0.6,-6.836,13.469,9.818,11.391,21.133,0,0.62,7.059,12.547,-8.058,11.461,21.707,0,0,0,0,11.848,25.152,1,1,0,1,1,1,0,721.084,-95.963,0.003,85.183,0,0,1724,0.1,6.903,1,}??,
2014-Mar-28_16-43-40,16-43-40.2,11.777,32.394,0,0.001,-0.001,0,0,-0.74,-8.535,6.77,8.806,11.602,22.855,0,0.74,8.375,7.82,-10.569,11.355,25.727,0,-0.74,-8.535,8.215,10.211,11.426,20.75,0,0.76,8.789,7.559,-8.47,11.531,21.516,0,0,0,0,11.742,25.344,1,1,0,1,1,1,0,697.016,-96.098,-0.002,74.33,0,0,1725,0.1,7.043,1,$??,
2014-Mar-28_16-43-40,16-43-40.3,11.777,32.394,0,0.001,-0.001,0,0,-0.74,-8.535,6.77,8.806,11.602,22.855,0,0.74,8.375,7.82,-10.569,11.355,25.727,0,-0.74,-8.535,8.215,10.211,11.426,20.75,0,0.76,8.789,7.559,-8.47,11.531,21.516,0,0,0,0,11.742,25.344,1,1,0,1,1,1,0,697.016,-96.098,-0.002,74.33,0,0,1725,0.1,7.043,1,??w?,
