2014-Mar-28_10-10-04,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Mar-28_13-23-56,13-23-56.4,12.027,9.264,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.988,24.004,0,0,0,0,0.016,11.918,27.258,0,0,0,0,0.009,12.023,22.09,0,0,0,0,-0.016,12.094,22.473,0,0,0,0,12.27,26.301,1,1,0,0,0,1,0,1916.49,-282.738,-0.002,32.403,0,0,3594,0.1,11.705,1,8 7?,,
2014-Mar-28_13-23-56,13-23-56.6,12.045,7.796,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,23.813,0,0,0,0,0.016,11.918,27.066,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.016,12.094,22.281,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1913.816,-282.745,0.003,28.404,0,0,3595,0.1,11.843,1,?i??,,
2014-Mar-28_13-23-56,13-23-56.7,12.045,7.796,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,23.813,0,0,0,0,0.016,11.918,27.066,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.016,12.094,22.281,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1913.816,-282.745,0.003,28.404,0,0,3595,0.1,11.843,1,.tJ+,,
2014-Mar-28_13-23-56,13-23-56.8,12.019,9.998,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.953,24.195,0,0,0,0,0.016,11.953,27.258,0,0,0,0,0.009,11.988,22.281,0,0,0,0,-0.016,12.059,22.09,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1919.164,-282.795,0.013,28.061,0,0,3596,0.1,11.984,1,r??F,,
2014-Mar-28_13-23-56,13-23-56.9,12.027,7.428,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,24.578,0,0,0,0,0.016,11.918,26.492,0,0,0,0,0.009,11.988,22.473,0,0,0,0,-0.016,12.059,22.473,0,0,0,0,12.234,26.684,1,1,0,0,0,1,0,1916.49,-282.856,0.008,29.318,0,0,3597,0.1,12.122,1,???,,
2014-Mar-28_13-23-57,13-23-57.1,12.045,10.366,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,23.621,0,0,0,0,0.016,11.918,27.258,0,0,0,0,0.009,11.953,21.516,0,0,0,0,-0.016,12.023,22.473,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1919.164,-282.964,0.008,28.176,0,0,3599,0.1,12.397,1,~D?,,
2014-Mar-28_13-23-57,13-23-57.2,12.045,10.366,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,23.621,0,0,0,0,0.016,11.918,27.258,0,0,0,0,0.009,11.953,21.516,0,0,0,0,-0.016,12.023,22.473,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1919.164,-282.964,0.008,28.176,0,0,3599,0.1,12.397,1,K,,
2014-Mar-28_13-23-57,13-23-57.3,11.993,10.366,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.953,23.621,0,0,0,0,0.016,11.883,26.684,0,0,0,0,0.009,11.988,21.898,0,0,0,0,-0.016,12.059,22.473,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1916.49,-283.076,-0.002,29.432,0,0,3600,0.1,12.536,1,?5?2,,
2014-Mar-28_13-23-57,13-23-57.4,12.001,9.264,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.883,23.621,0,0,0,0,0.016,11.918,26.684,0,0,0,0,0.009,11.953,22.473,0,0,0,0,-0.016,12.094,22.473,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1913.816,-283.141,-0.002,31.717,0,0,3601,0.1,12.675,1,(?OG,,
2014-Mar-28_13-23-57,13-23-57.5,12.027,9.998,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,24.004,0,0,0,0,0.016,11.918,26.875,0,0,0,0,0.009,11.918,21.898,0,0,0,0,-0.016,12.059,22.473,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1916.49,-283.116,0.003,29.889,0,0,3602,0.1,12.815,1,BF,,
2014-Mar-28_13-23-57,13-23-57.6,11.976,9.631,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.883,24.387,0,0,0,0,0.016,11.848,27.258,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.016,12.023,22.855,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1916.49,-283.139,-0.002,30.575,0,0,3603,0.1,12.955,1,]?Q?,,
2014-Mar-28_13-23-57,13-23-57.8,11.976,9.631,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.883,24.387,0,0,0,0,0.016,11.848,27.258,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.016,12.023,22.855,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1916.49,-283.139,-0.002,30.575,0,0,3603,0.1,12.955,1,?? ,,
2014-Mar-28_13-23-57,13-23-57.9,12.001,9.264,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.953,23.621,0,0,0,0,0.016,11.918,26.684,0,0,0,0,0.009,11.953,22.664,0,0,0,0,-0.016,12.059,22.473,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,1919.164,-283.105,0.008,35.944,0,0,3604,0.1,13.093,1,???,,
2014-Mar-28_13-23-58,13-23-58.0,12.019,8.163,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,23.813,0,0,0,0,0.016,11.918,27.066,0,0,0,0,0.009,11.918,21.707,0,0,0,0,-0.016,12.059,22.281,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1913.816,-283.167,0.003,30.346,0,0,3605,0.1,13.231,1,.{;,,
2014-Mar-28_13-23-58,13-23-58.1,12.019,9.998,0,0,-0.001,-0.008,0,0,0,0,-0.006,11.918,23.813,0,0,0,0,0.016,11.918,27.258,0,0,0,0,0.009,11.918,22.281,0,0,0,0,-0.016,12.094,22.281,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1916.49,-283.202,-0.002,30.689,0,0,3606,0.1,13.37,1,c??T,,
2014-Mar-28_13-23-58,13-23-58.2,11.976,10.733,-0.009,0,-0.006,-0.008,0,0,0,0,-0.006,11.918,24.195,0,0,0,0,0.016,11.848,26.875,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.013,12.059,22.281,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,1911.142,-283.205,-0.002,31.717,0,0,3607,0.1,13.509,1,P??&,,
2014-Mar-28_13-23-58,13-23-58.3,11.976,10.733,-0.009,0,-0.006,-0.008,0,0,0,0,-0.006,11.918,24.195,0,0,0,0,0.016,11.848,26.875,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.013,12.059,22.281,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,1911.142,-283.205,-0.002,31.717,0,0,3607,0.1,13.509,1,??/5,,
2014-Mar-28_13-23-58,13-23-58.4,11.976,9.998,-0.007,0,-0.006,-0.008,0,0,0,0,-0.006,11.918,24.004,0,0,0,0,0.016,11.918,27.258,0,0,0,0,0.009,11.988,22.09,0,0,0,0,-0.013,12.059,22.664,0,0,0,0,12.234,26.492,1,1,0,0,0,1,0,1913.816,-283.172,0.003,34.573,0,0,3608,0.1,13.648,1,I?B?,,
2014-Mar-28_13-23-58,13-23-58.5,12.001,8.53,-0.007,0,-0.006,-0.008,0,0,0,0,-0.006,11.918,23.621,0,0,0,0,0.016,11.918,26.684,0,0,0,0,0.009,11.953,21.898,0,0,0,0,-0.013,12.059,22.855,0,0,0,0,12.199,26.875,1,1,0,0,0,1,0,1916.49,-283.206,0.003,31.831,0,0,3609,0.1,13.788,1,??,,
2014-Mar-28_13-23-58,13-23-58.6,12.027,8.53,-0.009,0,-0.014,-0.008,0,0,0,0,-0.006,11.883,23.621,0,0,0,0,0.016,11.918,26.875,0,0,0,0,0.009,11.918,22.473,0,0,0,0,-0.013,12.094,22.664,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,592.718,-283.26,-0.002,33.088,0,0,3610,0.1,13.926,1,?Y;q,,
2014-Mar-28_13-23-58,13-23-58.7,12.027,8.53,-0.009,0,-0.014,-0.008,0,0,0,0,-0.006,11.883,23.621,0,0,0,0,0.016,11.918,26.875,0,0,0,0,0.009,11.918,22.473,0,0,0,0,-0.013,12.094,22.664,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,592.718,-283.26,-0.002,33.088,0,0,3610,0.1,13.926,1,}?L?,,
2014-Mar-28_13-23-58,13-23-58.8,12.001,11.467,-0.001,-0.005,-0.033,-0.008,0,0,0,0,-0.006,11.953,23.621,0,0,0,0,0.016,11.953,27.066,0,0,0,0,0.009,11.918,22.281,0,0,0,0,-0.013,12.094,22.281,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,1913.816,-283.246,0.003,32.288,0,0,3611,0.1,14.066,1,B??,,
2014-Mar-28_13-23-59,13-23-59.0,11.976,10.366,-0.001,-0.005,-0.019,-0.008,0,0,0,0,-0.006,11.918,24.195,0,0,0,0,0.016,11.883,27.066,0,0,0,0,0.009,11.988,22.281,0,0,0,0,-0.013,12.059,22.281,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1916.49,-283.249,0.008,33.431,0,0,3612,0.1,14.204,1,{??,,
2014-Mar-28_13-23-59,13-23-59.1,11.984,9.631,-0.001,-0.005,-0.014,-0.008,0,0,0,0,-0.006,11.953,24.387,0,0,0,0,0.016,11.883,27.066,0,0,0,0,0.009,11.953,22.281,0,0,0,0,-0.013,12.059,22.281,0,0,0,0,12.199,26.684,1,1,0,0,0,1,0,1913.816,-283.391,-0.002,38.572,0,0,3613,0.1,14.344,1,3?,,
2014-Mar-28_13-23-59,13-23-59.2,12.01,8.53,-0.001,-0.003,-0.014,-0.008,0,0,0,0,-0.006,11.918,24.387,0,0,0,0,0.016,11.883,26.875,0,0,0,0,0.009,11.918,22.09,0,0,0,0,-0.013,12.094,22.473,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1913.816,-283.409,-0.002,34.116,0,0,3614,0.1,14.483,1,??r,,
2014-Mar-28_13-23-59,13-23-59.3,12.01,8.53,-0.001,-0.003,-0.014,-0.008,0,0,0,0,-0.006,11.918,24.387,0,0,0,0,0.016,11.883,26.875,0,0,0,0,0.009,11.918,22.09,0,0,0,0,-0.013,12.094,22.473,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1913.816,-283.409,-0.002,34.116,0,0,3614,0.1,14.483,1,?d??,,
2014-Mar-28_13-23-59,13-23-59.4,11.993,11.467,-0.001,-0.003,-0.006,-0.008,0,0,0,0,-0.006,11.883,23.621,0,0,0,0,0.016,11.918,26.684,0,0,0,0,0.009,11.918,22.664,0,0,0,0,-0.013,12.094,21.898,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1919.164,-283.406,0.003,33.317,0,0,3615,0.1,14.619,1,-+??,,
2014-Mar-28_13-23-59,13-23-59.5,12.01,8.163,-0.005,-0.003,0,-0.008,0,0,0,0,-0.006,11.883,23.621,0,0,0,0,0.016,11.883,27.258,0,0,0,0,0.009,11.883,22.09,0,0,0,0,-0.013,12.094,22.281,0,0,0,0,12.129,26.301,1,1,0,0,0,1,0,1916.49,-283.486,0.003,35.716,0,0,3616,0.1,14.758,1,U?j,,
2014-Mar-28_13-23-59,13-23-59.6,11.993,10.733,-0.009,0,0,-0.008,0,0,0,0,-0.006,11.918,24.195,0,0,0,0,0.016,11.848,26.875,0,0,0,0,0.009,11.918,22.09,0,0,0,0,-0.013,12.023,22.473,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1913.816,-283.513,-0.002,35.601,0,0,3617,0.1,14.899,1,??e,,
