2014-Mar-28_15-55-52,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Mar-28_17-24-11,17-24-11.4,12.166,22.114,0,0.001,0,-0.008,0,-1,-12.023,4.012,4.614,12.059,23.43,0,1,11.949,5.457,-5.601,11.988,27.066,0,-1,-12.094,3.355,5.692,12.094,21.707,0,1,12.195,4.801,-4.491,12.199,21.898,0,0,0,0,12.375,25.727,1,1,0,0,0,1,1,1095.484,-36.321,0.008,109.746,0,0,807,0.1,2.432,1,
2014-Mar-28_17-24-11,17-24-11.5,12.166,22.114,0,0.001,0,-0.008,0,-1,-12.023,4.012,4.614,12.059,23.43,0,1,11.949,5.457,-5.601,11.988,27.066,0,-1,-12.094,3.355,5.692,12.094,21.707,0,1,12.195,4.801,-4.491,12.199,21.898,0,0,0,0,12.375,25.727,1,1,0,0,0,1,1,1095.484,-36.321,0.008,109.746,0,0,807,0.1,2.432,1,
2014-Mar-28_17-24-11,17-24-11.6,12.183,19.177,0,0.001,0,-0.008,0,-1,-12.059,4.277,5.387,12.059,23.621,0,1,11.984,5.063,-6.38,12.023,27.066,0,-1,-12.094,4.145,6.462,12.094,22.281,0,1,12.195,4.145,-5.277,12.199,22.473,0,0,0,0,12.375,26.301,1,1,0,0,0,1,1,1012.581,-36.889,0.008,109.631,0,0,808,0.1,2.574,1,
2014-Mar-28_17-24-11,17-24-11.7,12.209,19.177,0,0.001,0,-0.008,0,-1,-12.059,3.75,6.169,12.059,23.813,0,1,12.055,5.195,-7.169,12.023,26.875,0,-1,-12.129,3.355,7.244,12.094,21.898,0,1,12.195,4.277,-6.066,12.199,21.898,0,0,0,0,12.41,25.918,1,1,0,0,0,1,1,972.467,-37.569,-0.002,109.631,0,0,809,0.1,2.716,1,
2014-Mar-28_17-24-11,17-24-11.8,12.217,18.443,0,0.001,0,-0.008,0,-1,-12.059,4.012,6.955,12.094,23.813,0,0.961,11.547,4.539,-7.961,12.059,26.109,0,-0.961,-11.789,2.176,8.017,12.27,21.898,0,0.961,11.738,2.57,-6.883,12.34,22.281,0,0,0,0,12.586,26.109,1,1,0,0,0,1,1,886.89,-38.102,-0.007,109.403,0,0,810,0.1,2.857,1,
2014-Mar-28_17-24-11,17-24-11.9,12.217,18.443,0,0.001,0,-0.008,0,-1,-12.059,4.012,6.955,12.094,23.813,0,0.961,11.547,4.539,-7.961,12.059,26.109,0,-0.961,-11.789,2.176,8.017,12.27,21.898,0,0.961,11.738,2.57,-6.883,12.34,22.281,0,0,0,0,12.586,26.109,1,1,0,0,0,1,1,886.89,-38.102,-0.007,109.403,0,0,810,0.1,2.857,1,
2014-Mar-28_17-24-12,17-24-12.0,12.451,9.264,0,0.001,0,-0.008,0,-0.891,-10.969,1.648,7.722,12.305,23.813,0,0.877,10.691,2.961,-8.728,12.199,26.684,0,-0.877,-10.852,2.043,8.787,12.375,21.707,0,0.877,10.715,2.699,-7.647,12.48,21.707,0,0,0,0,12.656,26.301,1,1,0,0,0,1,1,841.427,-38.438,-0.002,109.631,0,0,811,0.1,2.998,1,
2014-Mar-28_17-24-12,17-24-12.1,12.563,4.124,0,0.001,0,-0.008,0,-0.77,-9.586,1.387,8.464,12.48,23.621,0,0.751,9.262,1.387,-9.451,12.375,26.492,0,-0.751,-9.395,0,9.485,12.516,22.281,0,0.729,9.219,1.648,-8.369,12.621,22.473,0,0,0,0,12.797,25.727,1,1,0,0,0,1,1,803.987,-38.9,0.003,109.631,0,0,812,0.1,3.138,1,
2014-Mar-28_17-24-12,17-24-12.2,12.787,-3.586,0,0.001,0,-0.008,0,-0.614,-7.789,0,9.086,12.727,24.004,0,0.588,7.508,0,-10.07,12.762,26.684,0,-0.588,-7.531,0,10.101,12.762,21.324,0,0.563,7.258,0,-8.982,12.938,22.281,0,0,0,0,13.043,26.301,1,1,0,0,0,1,1,726.433,-39.088,0.003,109.517,0,0,813,0.1,3.279,1,
2014-Mar-28_17-24-12,17-24-12.3,12.787,-3.586,0,0.001,0,-0.008,0,-0.614,-7.789,0,9.086,12.727,24.004,0,0.588,7.508,0,-10.07,12.762,26.684,0,-0.588,-7.531,0,10.101,12.762,21.324,0,0.563,7.258,0,-8.982,12.938,22.281,0,0,0,0,13.043,26.301,1,1,0,0,0,1,1,726.433,-39.088,0.003,109.517,0,0,813,0.1,3.279,1,
2014-Mar-28_17-24-12,17-24-12.5,12.666,2.288,0,0.001,0,-0.008,0,0,0,0,9.551,12.551,23.621,0,0,0,0,-10.525,12.551,26.492,0,0,0,0,10.513,12.621,21.898,0,0,0,0,-9.394,12.691,22.281,0,0,0,0,12.867,26.109,1,1,0,1,1,1,1,697.016,-39.841,-0.002,109.631,0,0,814,0.1,3.415,1,
2014-Mar-28_17-24-12,17-24-12.6,12.658,2.656,0,0.001,0,-0.008,0,0,0,0,9.705,12.551,23.813,0,0,0,0,-10.661,12.551,26.875,0,0,0,0,10.594,12.621,21.707,0,0,0,0,-9.498,12.727,21.707,0,0,0,0,12.832,25.727,1,1,0,1,1,1,1,659.576,-40.015,-0.002,102.777,0,0,815,0.1,3.552,1,
2014-Mar-28_17-24-12,17-24-12.7,12.658,3.023,0,0.001,0,-0.008,0,0,0,0,9.689,12.551,23.43,0,0,0,0,-10.642,12.551,26.492,0,0,0,0,10.582,12.586,21.324,0,0,0,0,-9.476,12.727,22.473,0,0,0,0,12.867,25.918,1,1,0,1,1,1,0,370.753,-40.053,-0.002,93.752,0,0,816,0.1,3.687,1,
2014-Mar-28_17-24-12,17-24-12.8,12.658,3.023,0,0.001,0,-0.008,0,0,0,0,9.689,12.551,23.43,0,0,0,0,-10.642,12.551,26.492,0,0,0,0,10.582,12.586,21.324,0,0,0,0,-9.476,12.727,22.473,0,0,0,0,12.867,25.918,1,1,0,1,1,1,0,370.753,-40.053,-0.002,93.752,0,0,816,0.1,3.687,1,
2014-Mar-28_17-24-12,17-24-12.9,12.433,9.631,0,0.001,0,-0.008,0,0,0,0,9.702,12.305,23.813,0,0,0,0,-10.657,12.34,26.684,0,0,0,0,10.563,12.34,22.09,0,0,0,0,-9.482,12.516,22.281,0,0,0,0,12.621,25.727,1,1,0,1,1,1,0,659.576,-40.172,0.008,87.24,0,0,817,0.1,3.825,1,
2014-Mar-28_17-24-13,17-24-13.0,12.416,12.569,0,0.001,0,-0.008,0,0,0,0,9.705,12.34,23.621,0,0,0,0,-10.654,12.34,27.066,0,0,0,0,10.563,12.375,21.898,0,0,0,0,-9.479,12.516,22.281,0,0,0,0,12.586,26.492,1,1,0,1,1,1,0,662.25,-40.124,0.008,87.24,0,0,818,0.1,3.962,1,
2014-Mar-28_17-24-13,17-24-13.1,12.39,10.733,0,0.001,0,-0.008,0,0,0,0,9.705,12.375,23.813,0,0,0,0,-10.654,12.234,26.492,0,0,0,0,10.563,12.34,21.516,0,0,0,0,-9.479,12.445,22.281,0,0,0,0,12.656,26.109,1,1,0,1,1,1,0,662.25,-40.13,0.003,85.412,0,0,819,0.1,4.099,1,
2014-Mar-28_17-24-13,17-24-13.2,12.399,9.998,0,0.001,0,-0.008,0,0,0,0,9.705,12.375,23.238,0,0,0,0,-10.654,12.305,26.684,0,0,0,0,10.563,12.375,21.707,0,0,0,0,-9.479,12.445,22.09,0,0,0,0,12.621,26.301,1,1,0,1,1,1,0,662.25,-40.194,-0.002,86.668,0,0,820,0.1,4.236,1,
2014-Mar-28_17-24-13,17-24-13.4,12.433,8.897,0,0.001,0,-0.008,0,0,0,0,9.705,12.27,23.813,0,0,0,0,-10.654,12.305,26.109,0,0,0,0,10.563,12.305,21.516,0,0,0,0,-9.479,12.48,21.898,0,0,0,0,12.586,25.918,1,1,0,0,0,1,0,1857.656,-40.345,-0.002,90.438,0,0,822,0.1,4.511,1,
,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-28_17-24-13,17-24-13.5,12.433,8.897,0,0.001,0,-0.008,0,0,0,0,9.705,12.27,23.813,0,0,0,0,-10.654,12.305,26.109,0,0,0,0,10.563,12.305,21.516,0,0,0,0,-9.479,12.48,21.898,0,0,0,0,12.586,25.918,1,1,0,0,0,1,0,1857.656,-40.345,-0.002,90.438,0,0,822,0.1,4.511,1,
2014-Mar-28_17-24-13,17-24-13.7,12.433,11.467,0,0.001,0,-0.008,0,0,0,0,9.705,12.305,23.621,0,0,0,0,-10.654,12.34,26.301,0,0,0,0,10.563,12.34,21.707,0,0,0,0,-9.479,12.48,21.898,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,662.25,-40.421,0.008,86.326,0,0,823,0.1,4.649,1,
2014-Mar-28_17-24-14,17-24-14.3,12.416,9.264,0,0.001,0,-0.008,0,0,0,0,9.693,12.27,23.43,0,0,0,0,-10.635,12.34,26.492,0,0,0,0,10.538,12.305,21.898,0,0,0,0,-9.454,12.445,21.898,0,0,0,0,12.551,25.535,1,1,0,0,0,1,0,659.576,-41.567,0.003,94.094,0,0,828,0.1,5.328,1,
2014-Mar-28_17-24-14,17-24-14.4,12.278,14.771,0,0.001,0,-0.008,0,0,0,0,9.671,12.129,23.813,0,0,0,0,-10.617,12.164,26.684,0,0,0,0,10.535,12.129,21.516,0,0,0,0,-9.438,12.27,22.09,0,1,12.371,5.852,12.41,25.918,1,1,0,0,0,1,0,170.181,-41.557,0.003,94.894,0,0,829,0.1,5.465,1,
2014-Mar-28_17-24-14,17-24-14.5,12.278,14.771,0,0.001,0,-0.008,0,0,0,0,9.671,12.129,23.813,0,0,0,0,-10.617,12.164,26.684,0,0,0,0,10.535,12.129,21.516,0,0,0,0,-9.438,12.27,22.09,0,1,12.371,5.852,12.41,25.918,1,1,0,0,0,1,0,170.181,-41.557,0.003,94.894,0,0,829,0.1,5.465,1,
2014-Mar-28_17-24-14,17-24-14.6,12.243,16.974,0,0.001,0,-0.008,0,0,0,0,9.68,12.164,23.813,0,0,0,0,-10.626,12.094,26.875,0,0,0,0,10.544,12.164,21.707,0,0,0,0,-9.451,12.305,22.09,0,1,12.371,5.59,12.375,25.918,1,1,0,0,0,1,0,327.964,-41.747,-0.002,98.778,0,0,830,0.1,5.602,1,
2014-Mar-28_17-24-14,17-24-14.8,12.278,14.037,0,0.001,0,-0.008,0,0,0,0,9.686,12.199,23.621,0,0,0,0,-10.632,12.164,26.875,0,0,0,0,10.551,12.234,21.324,0,0,0,0,-9.454,12.34,22.281,0,1,12.441,4.539,12.445,25.727,1,1,0,0,0,1,0,413.541,-41.695,-0.002,91.01,0,0,831,0.1,5.738,1,
2014-Mar-28_17-24-14,17-24-14.9,12.226,17.709,0,0.001,0,-0.008,0,0,0,0,9.689,12.164,23.813,0,0,0,0,-10.632,12.094,27.258,0,0,0,0,10.554,12.199,21.133,0,0,0,0,-9.457,12.305,22.09,0,1,12.371,5.852,12.34,25.727,1,1,0,0,0,1,0,491.096,-41.74,0.003,95.694,0,0,832,0.1,5.894,1,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-28_17-24-15,17-24-15.0,12.226,17.709,0,0.001,0,-0.008,0,0,0,0,9.689,12.164,23.813,0,0,0,0,-10.632,12.094,27.258,0,0,0,0,10.554,12.199,21.133,0,0,0,0,-9.457,12.305,22.09,0,1,12.371,5.852,12.34,25.727,1,1,0,0,0,1,0,491.096,-41.74,0.003,95.694,0,0,832,0.1,5.894,1,
2014-Mar-28_17-24-15,17-24-15.1,12.286,14.771,0,0.001,0,-0.008,0,0,0,0,9.683,12.27,23.621,0,0,0,0,-10.629,12.164,26.875,0,0,0,0,10.547,12.27,21.898,0,0,0,0,-9.451,12.34,21.516,0,1,12.441,2.832,12.445,26.492,1,1,0,0,0,1,0,421.564,-41.797,-0.002,92.838,0,0,833,0.1,6.031,1,
2014-Mar-28_17-24-15,17-24-15.2,12.269,15.873,0,0.001,0,-0.008,0,0,0,0,9.689,12.199,23.43,0,0,0,0,-10.635,12.129,26.492,0,0,0,0,10.557,12.234,21.324,0,0,0,0,-9.46,12.234,22.09,0,1,12.266,7.297,12.305,25.535,1,1,0,0,0,1,0,357.381,-41.727,0.003,92.381,0,0,834,0.1,6.168,1,
"	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-28_17-24-15,17-24-15.3,12.079,22.481,0,0.001,0,-0.008,0,0,0,0,9.711,12.023,22.855,0,0,0,0,-10.654,11.953,26.684,0,0,0,0,10.576,12.199,21.707,0,0,0,0,-9.476,12.199,21.707,0,1,12.195,7.297,12.164,25.727,1,1,0,0,0,1,0,245.061,-41.647,0.003,94.78,0,0,835,0.1,6.306,1,
2014-Mar-28_17-24-15,17-24-15.4,12.071,21.747,0,0.001,0,-0.008,0,0,0,0,9.711,12.129,23.621,0,0,0,0,-10.654,12.129,26.875,0,0,0,0,10.579,12.199,21.516,0,0,0,0,-9.479,12.375,21.707,0,-1,-12.41,3.094,12.375,25.918,1,1,0,0,0,1,0,186.227,-41.664,-0.002,91.352,0,0,836,0.1,6.443,1,
2014-Mar-28_17-24-15,17-24-15.5,12.347,14.037,0,0.001,0,-0.008,0,0,0,0,9.711,12.27,23.621,0,0,0,0,-10.654,12.27,26.684,0,0,0,0,10.579,12.27,21.898,0,0,0,0,-9.476,12.445,22.09,0,0,0,0,12.516,25.727,1,1,0,0,0,1,0,285.175,-41.725,0.008,97.522,0,0,837,0.1,6.579,1,
2014-Mar-28_17-24-15,17-24-15.6,12.347,14.037,0,0.001,0,-0.008,0,0,0,0,9.711,12.27,23.621,0,0,0,0,-10.654,12.27,26.684,0,0,0,0,10.579,12.27,21.898,0,0,0,0,-9.476,12.445,22.09,0,0,0,0,12.516,25.727,1,1,0,0,0,1,0,285.175,-41.725,0.008,97.522,0,0,837,0.1,6.579,1,
2014-Mar-28_17-24-15,17-24-15.7,12.338,15.139,0,0.001,0,-0.008,0,-0.1,-1.215,5.063,9.705,12.164,23.813,0,0.12,1.438,7.031,-10.651,11.988,26.492,0,-0.12,-1.461,5.984,10.569,12.164,21.516,0,0.14,1.715,5.324,-9.469,12.199,22.09,0,0,0,0,12.48,26.109,1,1,0,0,0,1,0,659.576,-42.061,-0.007,91.695,0,0,838,0.1,6.718,1,
2014-Mar-28_17-24-15,17-24-15.8,12.14,22.114,0,0.001,0,-0.008,0,-0.24,-2.855,7.164,9.73,11.953,23.621,0,0.26,3.023,11.105,-10.673,11.496,26.492,0,-0.26,-3.082,12.418,10.588,11.883,21.516,0,0.28,3.297,9.922,-9.504,11.883,21.516,0,0,0,0,12.305,25.152,1,1,0,0,0,1,0,84.604,-41.826,-0.002,92.152,0,0,839,0.1,6.857,1,
2014-Mar-28_17-24-16,17-24-16.0,12.027,30.192,0,0.001,0,-0.008,0,-0.38,-4.449,8.871,9.859,11.707,23.621,0,0.4,4.598,11.891,-10.805,11.461,26.109,0,-0.4,-4.699,11.367,10.723,11.707,21.516,0,0.42,4.945,10.711,-9.642,11.707,22.09,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,656.901,-41.783,0.003,91.581,0,0,840,0.1,6.999,1,
2014-Mar-28_17-24-16,17-24-16.1,12.027,30.192,0,0.001,0,-0.008,0,-0.38,-4.449,8.871,9.859,11.707,23.621,0,0.4,4.598,11.891,-10.805,11.461,26.109,0,-0.4,-4.699,11.367,10.723,11.707,21.516,0,0.42,4.945,10.711,-9.642,11.707,22.09,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,656.901,-41.783,0.003,91.581,0,0,840,0.1,6.999,1,
2014-Mar-28_17-24-16,17-24-16.2,11.924,32.027,0,0.001,0,-0.008,0,-0.52,-6.051,8.609,10.101,11.602,23.621,0,0.54,6.148,10.84,-11.053,11.426,25.918,0,-0.54,-6.285,11.496,10.969,11.566,21.707,0,0.56,6.555,9.922,-9.89,11.637,22.281,0,0,0,0,12.023,25.727,1,1,0,1,1,1,0,640.856,-41.661,-0.007,91.924,0,0,841,0.1,7.139,1,
2014-Mar-28_17-24-16,17-24-16.3,11.682,39.37,0,0.001,0,-0.008,0,-0.66,-7.637,6.641,10.456,11.461,23.43,0,0.68,7.527,11.234,-11.402,11.145,26.301,0,-0.68,-7.746,15.043,11.283,11.391,21.324,0,0.7,7.902,13.598,-10.211,11.391,21.516,0,0,0,0,11.813,25.918,1,1,0,1,1,1,0,611.438,-42.617,-0.002,83.241,0,0,842,0.1,7.278,1,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-28_17-24-16,17-24-16.4,11.734,38.636,0,0.001,0,-0.008,0,-0.8,-9.199,8.215,10.896,11.637,23.621,0,0.82,9.25,8.609,-11.845,11.32,26.875,0,-0.82,-9.516,7.031,11.713,11.531,21.133,0,0.82,9.598,6.508,-10.667,11.707,22.09,0,0,0,0,11.883,25.535,1,1,0,1,1,1,0,587.37,-43.177,0.013,77.186,0,0,843,0.1,7.417,1,
2014-Mar-28_17-24-16,17-24-16.5,11.397,51.119,0,0.001,0,-0.008,0,-0.94,-10.543,9.004,11.468,11.215,23.238,0,0.96,10.156,13.203,-12.408,10.793,26.109,0,-0.96,-10.734,10.184,12.254,11.215,21.133,0,0.96,10.91,10.316,-11.211,11.145,21.707,0,0,0,0,11.461,26.109,1,1,0,1,1,1,0,560.627,-44.171,0.008,73.645,0,0,844,0.1,7.557,1,
