2014-Mar-28_10-10-04,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Mar-28_17-07-48,17-07-48.1,11.932,9.631,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.883,25.535,0,0,0,0,0,11.848,28.789,0,0,0,0,0,11.883,23.238,0,0,0,0,-0.003,11.988,23.813,0,0,0,0,12.129,26.875,0,1,0,0,0,1,0,57.861,-5.554,0.003,23.72,0,0,1293,0.1,10.205,1,"?}""?",
2014-Mar-28_17-07-48,17-07-48.2,11.95,8.897,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.848,25.344,0,0,0,0,0,11.848,28.789,0,0,0,0,0,11.883,22.664,0,0,0,0,-0.003,12.023,23.238,0,0,0,0,12.129,27.066,0,1,0,0,0,1,0,57.861,-5.506,0.003,23.606,0,0,1294,0.1,10.34,1,?e\,
2014-Mar-28_17-07-48,17-07-48.3,11.95,8.897,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.848,25.344,0,0,0,0,0,11.848,28.789,0,0,0,0,0,11.883,22.664,0,0,0,0,-0.003,12.023,23.238,0,0,0,0,12.129,27.066,0,1,0,0,0,1,0,57.861,-5.506,0.003,23.606,0,0,1294,0.1,10.34,1,???(,
2014-Mar-28_17-07-48,17-07-48.4,11.906,8.163,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.848,25.344,0,0,0,0,0,11.813,28.406,0,0,0,0,0,11.813,23.238,0,0,0,0,-0.003,11.953,23.813,0,0,0,0,12.129,27.066,0,1,0,0,0,1,0,60.535,-5.463,0.003,24.063,0,0,1295,0.1,10.484,1,%?C,
2014-Mar-28_17-07-48,17-07-48.5,11.906,8.53,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.848,25.344,0,0,0,0,0,11.813,28.598,0,0,0,0,0,11.883,22.855,0,0,0,0,-0.003,11.953,23.238,0,0,0,0,12.094,27.449,0,1,0,0,0,1,0,60.535,-5.425,-0.007,24.748,0,0,1296,0.1,10.624,1,?HdP,
2014-Mar-28_17-07-48,17-07-48.6,11.915,7.428,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.813,25.535,0,0,0,0,0,11.813,28.598,0,0,0,0,0,11.848,23.047,0,0,0,0,-0.003,11.953,23.813,0,0,0,0,12.094,26.492,0,1,0,0,0,1,0,57.861,-5.377,0.003,25.548,0,0,1297,0.1,10.764,1,??(?,
2014-Mar-28_17-07-48,17-07-48.7,11.889,8.53,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.813,25.152,0,0,0,0,0,11.742,28.598,0,0,0,0,0,11.848,22.855,0,0,0,0,-0.003,11.918,23.43,0,0,0,0,12.094,27.066,0,1,0,0,0,1,0,63.21,-5.374,-0.002,30.118,0,0,1298,0.1,10.904,1,??RZ,
2014-Mar-28_17-07-48,17-07-48.8,11.889,8.53,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.813,25.152,0,0,0,0,0,11.742,28.598,0,0,0,0,0,11.848,22.855,0,0,0,0,-0.003,11.918,23.43,0,0,0,0,12.094,27.066,0,1,0,0,0,1,0,63.21,-5.374,-0.002,30.118,0,0,1298,0.1,10.904,1,??4,
2014-Mar-28_17-07-48,17-07-48.9,11.906,9.264,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.848,25.152,0,0,0,0,0,11.813,28.598,0,0,0,0,0,11.813,22.855,0,0,0,0,-0.003,11.988,23.047,0,0,0,0,12.059,26.684,0,1,0,0,0,1,0,327.964,-5.404,-0.002,24.405,0,0,1299,0.1,11.045,1,.??,
2014-Mar-28_17-07-49,17-07-49.1,11.881,8.163,-0.001,0.005,-0.001,-0.008,-0.008,0,0,0,-0.006,11.848,25.344,0,0,0,0,0,11.777,28.98,0,0,0,0,0,11.848,23.238,0,0,0,0,-0.003,11.918,23.43,0,0,0,0,12.059,26.875,0,1,0,0,0,1,0,325.29,-5.44,0.008,30.689,0,0,1300,0.1,11.183,1,$y??,
