2014-Mar-29_10-41-24,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Mar-29_11-01-23,11-01-23.4,11.95,27.989,-0.001,0.001,0,0,-0.008,-1,-11.777,5.984,3.353,11.742,23.047,0,1,11.773,6.375,-2.323,11.742,25.535,0,-1,-11.813,6.246,2.291,11.777,20.559,0,1,11.914,6.508,-3.658,11.918,21.516,0,0,0,0,12.164,24.578,1,1,0,0,0,1,1,1245.244,-64.195,-0.002,109.403,0,0,1241,0.1,1.251,1,
2014-Mar-29_11-01-23,11-01-23.5,12.027,25.419,-0.001,0.001,0,0,-0.008,-1,-11.918,5.59,4.101,11.918,22.855,0,1,11.809,5.59,-3.045,11.848,25.727,0,-1,-11.918,4.801,3.014,11.918,20.559,0,1,12.02,5.719,-4.394,12.059,21.133,0,0,0,0,12.199,25.152,1,1,0,0,0,1,1,1205.13,-64.516,-0.002,109.403,0,0,1242,0.1,1.392,1,
2014-Mar-29_11-01-23,11-01-23.6,12.027,25.419,-0.001,0.001,0,0,-0.008,-1,-11.918,5.59,4.101,11.918,22.855,0,1,11.809,5.59,-3.045,11.848,25.727,0,-1,-11.918,4.801,3.014,11.918,20.559,0,1,12.02,5.719,-4.394,12.059,21.133,0,0,0,0,12.199,25.152,1,1,0,0,0,1,1,1205.13,-64.516,-0.002,109.403,0,0,1242,0.1,1.392,1,
2014-Mar-29_11-01-23,11-01-23.7,12.105,23.583,-0.001,0.001,0,0,-0.008,-1,-11.918,4.934,4.868,11.918,22.473,0,1,11.879,5.195,-3.822,11.883,25.918,0,-1,-11.988,4.012,3.765,12.023,21.133,0,1,12.09,4.801,-5.17,12.094,21.516,0,0,0,0,12.305,24.961,1,1,0,0,0,1,1,1127.576,-64.37,-0.002,109.403,0,0,1243,0.1,1.535,1,
2014-Mar-29_11-01-23,11-01-23.8,12.114,22.114,-0.001,0.001,0,0,-0.008,-1,-11.953,4.934,5.673,11.988,23.047,0,1,11.984,4.801,-4.589,11.918,25.344,0,-1,-12.059,3.883,4.519,12.023,20.367,0,1,12.16,4.801,-5.946,12.129,20.941,0,0,0,0,12.305,24.578,1,1,0,0,0,1,1,1087.461,-64.338,0.008,109.289,0,0,1244,0.1,1.678,1,
2014-Mar-29_11-01-24,11-01-24.0,12.14,19.177,-0.001,0.001,0,0,-0.008,-1,-11.953,4.406,6.452,11.988,22.281,0,1,11.949,4.934,-5.355,11.953,26.301,0,-1,-12.023,4.012,5.286,12.023,21.133,0,1,12.125,4.145,-6.716,12.199,21.133,0,0,0,0,12.375,24.77,1,1,0,0,0,1,1,1015.256,-64.454,-0.007,109.631,0,0,1245,0.1,1.824,1,
2014-Mar-29_11-01-24,11-01-24.1,12.14,19.177,-0.001,0.001,0,0,-0.008,-1,-11.953,4.406,6.452,11.988,22.281,0,1,11.949,4.934,-5.355,11.953,26.301,0,-1,-12.023,4.012,5.286,12.023,21.133,0,1,12.125,4.145,-6.716,12.199,21.133,0,0,0,0,12.375,24.77,1,1,0,0,0,1,1,1015.256,-64.454,-0.007,109.631,0,0,1245,0.1,1.824,1,
2014-Mar-29_11-01-24,11-01-24.2,12.157,17.341,-0.001,0.001,0,0,-0.008,-1,-11.988,4.406,7.247,11.988,22.473,0,1,11.984,4.277,-6.141,12.023,25.344,0,-1,-12.094,3.75,6.084,12.094,20.559,0,1,12.16,4.406,-7.499,12.199,21.324,0,0,0,0,12.375,24.578,1,1,0,0,0,1,1,964.444,-64.458,0.003,109.403,0,0,1246,0.1,1.967,1,
2014-Mar-29_11-01-24,11-01-24.3,12.356,11.467,-0.001,0.001,0,0,-0.008,-0.932,-11.406,2.699,8.024,12.234,23.047,0,0.932,11.305,3.094,-6.892,12.094,25.535,0,-0.932,-11.438,2.305,6.842,12.305,20.941,0,0.918,11.324,2.961,-8.263,12.375,21.324,0,0,0,0,12.551,25.344,1,1,0,0,0,1,1,908.284,-64.586,-0.002,109.289,0,0,1247,0.1,2.109,1,
2014-Mar-29_11-01-24,11-01-24.4,12.459,5.96,-0.001,0.001,0,0,-0.008,-0.83,-10.273,1.52,8.768,12.375,22.855,0,0.83,10.156,2.57,-7.637,12.199,25.727,0,-0.812,-10.074,2.176,7.577,12.375,20.75,0,0.812,10.098,2.176,-9.01,12.445,21.707,0,0,0,0,12.691,24.961,1,1,0,0,0,1,1,844.101,-64.818,-0.002,109.174,0,0,1248,0.1,2.25,1,
2014-Mar-29_11-01-24,11-01-24.5,12.459,5.96,-0.001,0.001,0,0,-0.008,-0.83,-10.273,1.52,8.768,12.375,22.855,0,0.83,10.156,2.57,-7.637,12.199,25.727,0,-0.812,-10.074,2.176,7.577,12.375,20.75,0,0.812,10.098,2.176,-9.01,12.445,21.707,0,0,0,0,12.691,24.961,1,1,0,0,0,1,1,844.101,-64.818,-0.002,109.174,0,0,1248,0.1,2.25,1,
2014-Mar-29_11-01-24,11-01-24.6,12.571,3.757,-0.001,0.001,0,0,-0.008,-0.711,-8.828,1.52,9.485,12.48,22.473,0,0.673,8.344,0,-8.332,12.551,25.344,0,-0.665,-8.371,0,8.247,12.656,20.75,0,0.665,8.438,0,-9.693,12.691,21.516,0,0,0,0,12.867,25.152,1,1,0,0,0,1,1,801.313,-64.851,-0.002,109.403,0,0,1249,0.1,2.394,1,
2014-Mar-29_11-01-24,11-01-24.7,12.805,-3.953,-0.001,0.001,0,0,-0.008,-0.512,-6.52,0,10.051,12.762,22.473,0,0.484,6.176,0,-8.904,12.762,25.152,0,-0.484,-6.195,0,8.8,12.797,20.559,0,0.484,6.039,0,-10.283,12.902,21.516,0,0,0,0,13.043,24.578,1,1,0,0,0,1,1,731.781,-65.301,0.003,109.174,0,0,1250,0.1,2.536,1,
2014-Mar-29_11-01-24,11-01-24.8,12.666,3.023,-0.001,0.001,0,0,-0.008,0,0,0,10.503,12.586,23.238,0,0,0,0,-9.337,12.516,25.727,0,0,0,0,9.193,12.586,20.75,0,0,0,0,-10.67,12.691,21.133,0,0,0,0,12.832,24.77,1,1,0,1,1,1,1,680.97,-66.074,0.003,109.403,0,0,1251,0.1,2.673,1,
2014-Mar-29_11-01-24,11-01-24.9,12.623,3.39,-0.001,0.001,0,0,-0.008,0,0,0,10.657,12.551,22.473,0,0,0,0,-9.488,12.516,25.727,0,0,0,0,9.306,12.586,20.941,0,0,0,0,-10.786,12.691,20.75,0,0,0,0,12.832,25.344,1,1,0,1,1,1,1,675.621,-67.232,-0.002,103.919,0,0,1252,0.1,2.809,1,
2014-Mar-29_11-01-25,11-01-25.0,12.623,3.39,-0.001,0.001,0,0,-0.008,0,0,0,10.657,12.551,22.473,0,0,0,0,-9.488,12.516,25.727,0,0,0,0,9.306,12.586,20.941,0,0,0,0,-10.786,12.691,20.75,0,0,0,0,12.832,25.344,1,1,0,1,1,1,1,675.621,-67.232,-0.002,103.919,0,0,1252,0.1,2.809,1,
2014-Mar-29_11-01-25,11-01-25.2,12.649,2.288,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.586,22.664,0,0,0,0,-9.479,12.551,25.727,0,0,0,0,9.293,12.586,20.559,0,0,0,0,-10.764,12.727,21.898,0,0,0,0,12.867,25.152,1,1,0,1,1,1,0,675.621,-67.376,-0.002,94.437,0,0,1253,0.1,2.945,1,
2014-Mar-29_11-01-25,11-01-25.3,12.658,2.288,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.551,22.281,0,0,0,0,-9.482,11.777,25.918,0,0,0,0,9.281,12.059,21.133,0,0,0,0,-10.764,12.094,21.133,0,0,0,0,12.41,24.961,1,1,0,1,1,1,0,672.947,-67.419,-0.002,88.039,0,0,1254,0.1,3.08,1,
2014-Mar-29_11-01-25,11-01-25.4,12.425,11.834,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,23.047,0,0,0,0,-9.476,12.34,25.344,0,0,0,0,9.278,12.305,20.75,0,0,0,0,-10.755,12.48,21.516,0,0,0,0,12.586,24.578,1,1,0,1,1,1,0,675.621,-67.342,0.008,86.211,0,0,1255,0.1,3.217,1,
2014-Mar-29_11-01-25,11-01-25.5,12.416,13.303,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.664,0,0,0,0,-9.479,12.305,25.535,0,0,0,0,9.278,12.305,20.559,0,0,0,0,-10.758,12.48,21.133,0,0,0,0,12.551,24.578,1,1,0,1,1,1,0,675.621,-67.446,0.003,85.869,0,0,1256,0.1,3.356,1,
2014-Mar-29_11-01-25,11-01-25.6,12.416,13.303,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.664,0,0,0,0,-9.479,12.305,25.535,0,0,0,0,9.278,12.305,20.559,0,0,0,0,-10.758,12.48,21.133,0,0,0,0,12.551,24.578,1,1,0,1,1,1,0,675.621,-67.446,0.003,85.869,0,0,1256,0.1,3.356,1,
2014-Mar-29_11-01-25,11-01-25.7,12.373,12.201,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,23.238,0,0,0,0,-9.479,12.305,25.727,0,0,0,0,9.278,12.34,20.75,0,0,0,0,-10.758,12.445,21.324,0,0,0,0,12.551,24.578,1,1,0,1,1,1,0,678.296,-67.505,0.003,87.811,0,0,1257,0.1,3.493,1,
2014-Mar-29_11-01-25,11-01-25.8,12.416,12.569,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.855,0,0,0,0,-9.479,12.27,25.918,0,0,0,0,9.278,12.34,20.75,0,0,0,0,-10.758,12.445,21.516,0,0,0,0,12.551,25.344,1,1,0,1,1,1,0,672.947,-67.578,0.003,84.155,0,0,1258,0.1,3.632,1,
?3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-29_11-01-25,11-01-25.9,12.407,14.404,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.855,0,0,0,0,-9.479,12.27,25.727,0,0,0,0,9.278,12.34,20.941,0,0,0,0,-10.758,12.48,21.133,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,426.913,-67.653,-0.002,86.668,0,0,1259,0.1,3.772,1,
2014-Mar-29_11-01-26,11-01-26.0,12.356,11.1,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.664,0,0,0,0,-9.479,12.27,25.727,0,0,0,0,9.278,12.34,20.559,0,0,0,0,-10.758,12.445,20.941,0,0,0,0,12.586,25.152,1,1,0,0,0,1,0,715.736,-67.707,-0.002,86.211,0,0,1260,0.1,3.914,1,
2014-Mar-29_11-01-26,11-01-26.2,12.364,9.631,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.34,23.047,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.278,12.34,21.133,0,0,0,0,-10.758,12.48,21.707,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,675.621,-67.884,0.003,91.809,0,0,1262,0.1,4.194,1,
2014-Mar-29_11-01-26,11-01-26.4,12.364,9.631,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.34,23.047,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.278,12.34,21.133,0,0,0,0,-10.758,12.48,21.707,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,675.621,-67.884,0.003,91.809,0,0,1262,0.1,4.194,1,
2014-Mar-29_11-01-26,11-01-26.5,12.39,11.1,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.473,0,0,0,0,-9.476,12.305,25.727,0,0,0,0,9.278,12.34,20.75,0,0,0,0,-10.758,12.445,20.941,0,0,0,0,12.586,24.961,1,1,0,0,0,1,0,672.947,-67.944,0.003,92.495,0,0,1263,0.1,4.334,1,
2014-Mar-29_11-01-26,11-01-26.6,12.39,11.1,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.473,0,0,0,0,-9.476,12.305,25.727,0,0,0,0,9.278,12.34,20.75,0,0,0,0,-10.758,12.445,20.941,0,0,0,0,12.586,24.961,1,1,0,0,0,1,0,672.947,-67.944,0.003,92.495,0,0,1263,0.1,4.334,1,
2014-Mar-29_11-01-26,11-01-26.7,12.39,10.366,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.473,0,0,0,0,-9.476,12.305,25.918,0,0,0,0,9.278,12.27,20.75,0,0,0,0,-10.758,12.48,21.133,0,0,0,0,12.516,25.152,1,1,0,0,0,1,0,675.621,-68.05,-0.002,87.468,0,0,1264,0.1,4.475,1,
2014-Mar-29_11-01-26,11-01-26.8,12.399,10.366,-0.001,0.001,0,0,-0.008,0,0,0,10.657,12.27,22.855,0,0,0,0,-9.479,12.305,25.918,0,0,0,0,9.281,12.305,20.367,0,0,0,0,-10.761,12.445,20.941,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,675.621,-68.107,0.003,90.324,0,0,1265,0.1,4.615,1,
2014-Mar-29_11-01-26,11-01-26.9,12.39,9.998,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.281,0,0,0,0,-9.476,12.27,25.727,0,0,0,0,9.278,12.27,20.75,0,0,0,0,-10.758,12.445,21.133,0,0,0,0,12.551,24.387,1,1,0,0,0,1,0,672.947,-68.191,0.003,89.753,0,0,1266,0.1,4.756,1,
2014-Mar-29_11-01-27,11-01-27.0,12.399,12.936,-0.001,0.001,0,0,-0.008,0,0,0,10.657,12.305,22.855,0,0,0,0,-9.479,12.234,26.301,0,0,0,0,9.281,12.27,20.559,0,0,0,0,-10.758,12.375,20.75,0,0,0,0,12.586,24.77,1,1,0,0,0,1,0,678.296,-68.255,0.003,90.324,0,0,1267,0.1,4.898,1,
2014-Mar-29_11-01-27,11-01-27.1,12.399,12.936,-0.001,0.001,0,0,-0.008,0,0,0,10.657,12.305,22.855,0,0,0,0,-9.479,12.234,26.301,0,0,0,0,9.281,12.27,20.559,0,0,0,0,-10.758,12.375,20.75,0,0,0,0,12.586,24.77,1,1,0,0,0,1,0,678.296,-68.255,0.003,90.324,0,0,1267,0.1,4.898,1,
2014-Mar-29_11-01-27,11-01-27.2,12.33,11.1,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.855,0,0,0,0,-9.479,12.234,25.535,0,0,0,0,9.281,12.27,20.367,0,0,0,0,-10.758,12.445,21.133,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,678.296,-68.351,0.013,89.41,0,0,1268,0.1,5.046,1,
2014-Mar-29_11-01-27,11-01-27.3,12.39,9.998,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.234,23.047,0,0,0,0,-9.479,12.27,25.727,0,0,0,0,9.281,12.234,20.941,0,0,0,0,-10.758,12.445,21.324,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,680.97,-68.454,0.003,91.124,0,0,1269,0.1,5.189,1,
2014-Mar-29_11-01-27,11-01-27.5,12.39,15.139,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.473,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.281,12.27,20.941,0,0,0,0,-10.758,12.445,21.133,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,675.621,-68.535,0.003,90.096,0,0,1270,0.1,5.328,1,
2014-Mar-29_11-01-27,11-01-27.6,12.39,15.139,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.473,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.281,12.27,20.941,0,0,0,0,-10.758,12.445,21.133,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,675.621,-68.535,0.003,90.096,0,0,1270,0.1,5.328,1,
2014-Mar-29_11-01-27,11-01-27.7,12.364,14.771,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.473,0,0,0,0,-9.479,12.27,25.535,0,0,0,0,9.281,12.305,20.75,0,0,0,0,-10.758,12.445,20.941,0,0,0,0,12.516,25.152,1,1,0,0,0,1,0,675.621,-68.658,-0.002,90.438,0,0,1271,0.1,5.467,1,
2014-Mar-29_11-01-27,11-01-27.8,12.39,13.303,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.281,0,0,0,0,-9.479,12.27,25.535,0,0,0,0,9.281,12.27,21.133,0,0,0,0,-10.758,12.445,21.516,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,675.621,-68.768,-0.002,89.068,0,0,1272,0.1,5.608,1,
2014-Mar-29_11-01-27,11-01-27.9,12.321,12.936,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.664,0,0,0,0,-9.479,12.305,25.918,0,0,0,0,9.281,12.305,20.75,0,0,0,0,-10.758,12.445,21.516,0,0,0,0,12.586,24.77,1,1,0,0,0,1,0,672.947,-68.858,0.003,92.838,0,0,1273,0.1,5.748,1,
2014-Mar-29_11-01-28,11-01-28.0,12.321,12.936,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.664,0,0,0,0,-9.479,12.305,25.918,0,0,0,0,9.281,12.305,20.75,0,0,0,0,-10.758,12.445,21.516,0,0,0,0,12.586,24.77,1,1,0,0,0,1,0,672.947,-68.858,0.003,92.838,0,0,1273,0.1,5.748,1,
2014-Mar-29_11-01-28,11-01-28.1,12.321,14.771,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.281,0,0,0,0,-9.479,12.234,25.918,0,0,0,0,9.281,12.305,20.559,0,0,0,0,-10.758,12.445,21.324,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,675.621,-68.924,-0.002,93.523,0,0,1274,0.1,5.888,1,
2014-Mar-29_11-01-28,11-01-28.2,12.321,15.506,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.473,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.281,12.305,20.75,0,0,0,0,-10.758,12.41,20.941,0,0,0,0,12.516,25.344,1,1,0,0,0,1,0,672.947,-69.061,0.003,90.781,0,0,1275,0.1,6.026,1,
2014-Mar-29_11-01-28,11-01-28.3,12.321,14.404,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.664,0,0,0,0,-9.479,12.27,25.727,0,0,0,0,9.281,12.27,20.367,0,0,0,0,-10.758,12.445,21.516,0,0,0,0,12.516,25.152,1,1,0,0,0,1,0,678.296,-69.16,0.008,94.551,0,0,1276,0.1,6.16,1,
2014-Mar-29_11-01-28,11-01-28.4,12.381,11.467,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.199,22.664,0,0,0,0,-9.479,12.305,26.109,0,0,0,0,9.281,12.27,20.75,0,0,0,0,-10.758,12.445,21.516,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,672.947,-69.207,-0.002,100.835,0,0,1277,0.1,6.297,1,
2014-Mar-29_11-01-28,11-01-28.6,12.364,10.733,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.199,22.473,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.281,12.305,21.133,0,0,0,0,-10.758,12.41,21.133,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,672.947,-69.297,0.003,100.492,0,0,1278,0.1,6.435,1,
2014-Mar-29_11-01-28,11-01-28.7,12.364,10.733,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.199,22.473,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.281,12.305,21.133,0,0,0,0,-10.758,12.41,21.133,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,672.947,-69.297,0.003,100.492,0,0,1278,0.1,6.435,1,
2014-Mar-29_11-01-28,11-01-28.8,12.338,10.366,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.473,0,0,0,0,-9.479,12.234,25.727,0,0,0,0,9.281,12.34,21.133,0,0,0,0,-10.758,12.375,20.941,0,0,0,0,12.586,24.387,1,1,0,0,0,1,0,675.621,-69.387,-0.007,94.78,0,0,1279,0.1,6.572,1,
2014-Mar-29_11-01-28,11-01-28.9,12.312,12.201,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.855,0,0,0,0,-9.479,12.234,25.344,0,0,0,0,9.281,12.305,20.941,0,0,0,0,-10.758,12.34,21.133,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,678.296,-69.487,0.008,94.78,0,0,1280,0.1,6.71,1,
2014-Mar-29_11-01-29,11-01-29.0,12.312,11.834,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.855,0,0,0,0,-9.479,12.234,25.344,0,0,0,0,9.281,12.34,20.559,0,0,0,0,-10.758,12.375,21.324,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,678.296,-69.613,0.003,95.351,0,0,1281,0.1,6.851,1,
2014-Mar-29_11-01-29,11-01-29.1,12.312,11.834,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.27,22.855,0,0,0,0,-9.479,12.234,25.344,0,0,0,0,9.281,12.34,20.559,0,0,0,0,-10.758,12.375,21.324,0,0,0,0,12.586,24.578,1,1,0,0,0,1,0,678.296,-69.613,0.003,95.351,0,0,1281,0.1,6.851,1,
2014-Mar-29_11-01-29,11-01-29.2,12.33,12.569,-0.001,0.001,0,0,-0.008,0,0,0,10.654,12.305,22.473,0,0,0,0,-9.479,12.199,25.344,0,0,0,0,9.281,12.305,20.367,0,0,0,0,-10.758,12.34,21.324,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,675.621,-69.749,-0.002,95.579,0,0,1282,0.1,6.99,1,
