2014-Mar-29_14-41-33,14-41-33.5,12.096,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.988,31.086,0,0,0,0,0.003,12.094,24.578,0,0,0,0,0,12.129,24.77,0,0,0,0,12.305,25.344,1,1,0,0,0,1,0,143.438,-6.375,-0.002,81.87,0,0,342,0.1,40.644,1,???,
2014-Mar-29_14-41-33,14-41-33.6,12.071,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.301,0,0,0,0,0,11.953,30.32,0,0,0,0,0.003,12.094,24.195,0,0,0,0,0,12.129,24.961,0,0,0,0,12.305,25.727,1,1,0,0,0,1,0,135.415,-6.345,-0.002,77.529,0,0,343,0.1,40.783,1,?m??,
2014-Mar-29_14-41-33,14-41-33.7,12.062,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.492,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,12.059,25.152,0,0,0,0,0,12.129,25.152,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,132.741,-6.288,0.003,79.014,0,0,344,0.1,40.924,1,?!??,
2014-Mar-29_14-41-33,14-41-33.8,12.062,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.492,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,12.059,25.152,0,0,0,0,0,12.129,25.152,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,132.741,-6.288,0.003,79.014,0,0,344,0.1,40.924,1,??Y,
2014-Mar-29_14-41-33,14-41-33.9,12.079,12.936,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,12.023,30.703,0,0,0,0,0.003,12.059,24.578,0,0,0,0,0,12.164,25.152,0,0,0,0,12.27,25.727,1,1,0,0,0,1,0,127.393,-6.286,-0.002,74.673,0,0,345,0.1,41.064,1,??W9,
2014-Mar-29_14-41-34,14-41-34.0,12.131,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,25.918,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.164,24.961,0,0,0,0,12.234,25.344,1,1,0,0,0,1,0,124.718,-6.294,-0.002,76.501,0,0,346,0.1,41.204,1,???(,
2014-Mar-29_14-41-34,14-41-34.2,12.114,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.492,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,12.059,24.387,0,0,0,0,0,12.129,25.344,0,0,0,0,12.305,25.535,1,1,0,0,0,1,0,130.067,-6.293,0.003,81.413,0,0,347,0.1,41.339,1,????,
2014-Mar-29_14-41-34,14-41-34.3,12.053,13.67,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,11.918,30.703,0,0,0,0,0.003,12.059,24.77,0,0,0,0,0,12.094,25.535,0,0,0,0,12.305,24.77,1,0,0,0,0,1,0,135.415,-6.394,-0.002,78.557,0,0,348,0.1,41.479,1,Joz,
2014-Mar-29_14-41-34,14-41-34.4,12.053,13.67,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,11.918,30.703,0,0,0,0,0.003,12.059,24.77,0,0,0,0,0,12.094,25.535,0,0,0,0,12.305,24.77,1,0,0,0,0,1,0,135.415,-6.394,-0.002,78.557,0,0,348,0.1,41.479,1,f??-,
2014-Mar-29_14-41-34,14-41-34.5,12.096,14.404,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,11.953,30.895,0,0,0,0,0.003,12.023,24.578,0,0,0,0,0,12.129,25.344,0,0,0,0,12.27,25.535,1,0,0,0,0,1,0,130.067,-6.42,-0.002,78.443,0,0,349,0.1,41.619,1,ru??,
2014-Mar-29_14-41-34,14-41-34.6,12.114,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,12.023,30.895,0,0,0,0,0.003,11.988,24.387,0,0,0,0,0,12.199,25.152,0,0,0,0,12.27,25.344,1,1,0,0,0,1,0,130.067,-6.518,0.003,81.185,0,0,350,0.1,41.759,1,Ve,
2014-Mar-29_14-41-34,14-41-34.7,12.096,9.264,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,25.918,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,11.988,24.387,0,0,0,0,0,12.129,25.344,0,0,0,0,12.234,25.344,1,1,0,0,0,1,0,127.393,-6.587,-0.002,77.986,0,0,351,0.1,41.899,1,W??,
2014-Mar-29_14-41-34,14-41-34.8,12.096,9.264,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,25.918,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,11.988,24.387,0,0,0,0,0,12.129,25.344,0,0,0,0,12.234,25.344,1,1,0,0,0,1,0,127.393,-6.587,-0.002,77.986,0,0,351,0.1,41.899,1,_Se,
2014-Mar-29_14-41-34,14-41-34.9,12.088,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,26.301,0,0,0,0,0,12.023,30.703,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,25.344,0,0,0,0,12.27,25.727,1,1,0,0,0,1,0,140.764,-6.756,-0.002,79.243,0,0,352,0.1,42.044,1,0???,
2014-Mar-29_14-41-35,14-41-35.0,12.105,8.53,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,12.059,24.77,0,0,0,0,0,12.129,25.152,0,0,0,0,12.305,25.727,1,0,0,0,0,1,0,127.393,-6.811,0.008,88.154,0,0,353,0.1,42.183,1,r?Y,
2014-Mar-29_14-41-35,14-41-35.1,12.071,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,12.059,26.109,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,12.059,24.578,0,0,0,0,0,12.094,25.535,0,0,0,0,12.27,25.344,1,0,0,0,0,1,0,191.575,-6.715,0.008,80.271,0,0,354,0.1,42.323,1,?k??,
2014-Mar-29_14-41-35,14-41-35.2,12.071,14.037,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,12.059,25.152,0,0,0,0,0,12.199,25.152,0,0,0,0,12.27,25.535,1,1,0,0,0,1,0,130.067,-6.697,-0.002,80.842,0,0,355,0.1,42.459,1,?}3<,
2014-Mar-29_14-41-35,14-41-35.4,12.071,14.037,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,12.059,25.152,0,0,0,0,0,12.199,25.152,0,0,0,0,12.27,25.535,1,1,0,0,0,1,0,130.067,-6.697,-0.002,80.842,0,0,355,0.1,42.459,1,???,
2014-Mar-29_14-41-35,14-41-35.5,12.105,9.264,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,11.988,31.277,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.199,25.535,0,0,0,0,12.234,25.344,1,1,0,0,0,1,0,191.575,-6.669,0.003,80.157,0,0,356,0.1,42.6,1,?a?,
2014-Mar-29_14-41-35,14-41-35.6,12.114,9.631,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,11.988,25.344,0,0,0,0,0,12.164,24.961,0,0,0,0,12.305,25.727,1,1,0,0,0,1,0,194.25,-6.69,0.003,86.097,0,0,357,0.1,42.743,1,???,
2014-Mar-29_14-41-35,14-41-35.7,12.096,10.366,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.059,24.387,0,0,0,0,0,12.129,25.727,0,0,0,0,12.27,25.344,1,0,0,0,0,1,0,194.25,-6.779,-0.002,89.639,0,0,358,0.1,42.883,1,i?r,
2014-Mar-29_14-41-35,14-41-35.8,12.096,10.366,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.109,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.059,24.387,0,0,0,0,0,12.129,25.727,0,0,0,0,12.27,25.344,1,0,0,0,0,1,0,194.25,-6.779,-0.002,89.639,0,0,358,0.1,42.883,1,????,
2014-Mar-29_14-41-35,14-41-35.9,12.053,11.834,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.953,30.895,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.129,25.152,0,0,0,0,12.27,25.152,1,0,0,0,0,1,0,194.25,-6.779,-0.012,81.299,0,0,359,0.1,43.023,1,?4??,
