2014-Apr-10_16-01-55,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_17-01-34,17-01-34.2,11.716,40.105,0,0.001,-0.001,0,0,-1,-11.496,8.477,3.083,11.496,22.664,0,1,11.457,9.266,-1.612,11.531,25.344,0,-1,-11.602,7.82,1.785,11.602,20.941,0,1,11.738,8.871,-2.945,11.813,21.324,0,0,0,0,12.023,25.152,1,1,0,0,0,1,1,505.321,-65.059,0.003,109.403,0,0,1232,0.1,1.21,1,
2014-Apr-10_17-01-34,17-01-34.4,11.924,29.824,0,0.001,-0.001,0,0,-1,-11.742,6.375,3.793,11.777,22.855,0,1,11.738,7.031,-2.304,11.742,25.727,0,-1,-11.848,5.59,2.483,11.848,21.133,0,1,11.949,6.113,-3.655,11.953,21.133,0,0,0,0,12.199,24.578,1,1,0,0,0,1,1,478.042,-65.213,0.003,109.517,0,0,1233,0.1,1.352,1,
2014-Apr-10_17-01-34,17-01-34.5,12.027,25.419,0,0.001,-0.001,0,0,-1,-11.848,5.457,4.532,11.883,23.238,0,1,11.844,5.984,-3.064,11.848,25.727,0,-1,-11.953,4.668,3.218,11.953,20.941,0,1,12.02,5.063,-4.431,12.059,21.516,0,0,0,0,12.27,24.578,1,1,0,0,0,1,1,464.403,-65.878,0.008,109.517,0,0,1234,0.1,1.494,1,
2014-Apr-10_17-01-34,17-01-34.8,12.122,19.911,0,0.001,-0.001,0,0,-1,-11.953,4.801,6.059,11.953,23.43,0,1,11.984,4.801,-4.573,11.918,25.918,0,-1,-12.059,3.75,4.711,11.988,20.941,0,1,12.09,5.195,-5.953,12.129,21.133,0,0,0,0,12.305,24.77,1,1,0,0,0,1,1,418.239,-67.503,0.003,109.517,0,0,1236,0.1,1.776,1,
2014-Apr-10_17-01-34,17-01-34.9,12.174,17.341,0,0.001,-0.001,0,0,-1,-12.059,3.883,6.817,12.059,22.664,0,1,12.02,4.539,-5.337,11.953,25.727,0,-1,-11.988,3.094,5.469,12.059,21.133,0,1,12.125,4.668,-6.685,12.094,21.133,0,0,0,0,12.34,24.961,1,1,0,0,0,1,1,402.502,-67.884,0.003,109.289,0,0,1237,0.1,1.916,1,
2014-Apr-10_17-01-35,17-01-35.0,12.122,19.544,0,0.001,-0.001,0,0,-1,-12.023,4.145,7.584,11.988,22.664,0,1,11.949,4.801,-6.1,11.988,26.301,0,-1,-12.059,3.617,6.229,12.023,21.324,0,1,12.09,4.668,-7.48,12.164,21.133,0,0,0,0,12.27,25.152,1,1,0,0,0,1,1,369.977,-68.193,0.008,109.517,0,0,1238,0.1,2.056,1,
2014-Apr-10_17-01-35,17-01-35.1,12.122,19.544,0,0.001,-0.001,0,0,-1,-12.023,4.145,7.584,11.988,22.664,0,1,11.949,4.801,-6.1,11.988,26.301,0,-1,-12.059,3.617,6.229,12.023,21.324,0,1,12.09,4.668,-7.48,12.164,21.133,0,0,0,0,12.27,25.152,1,1,0,0,0,1,1,369.977,-68.193,0.008,109.517,0,0,1238,0.1,2.056,1,
2014-Apr-10_17-01-35,17-01-35.2,12.33,11.467,0,0.001,-0.001,0,0,-0.941,-11.52,2.438,8.347,12.199,22.855,0,0.93,11.246,3.488,-6.855,12.129,26.109,0,-0.93,-11.445,2.043,6.98,12.27,20.941,0,0.93,11.266,3.094,-8.24,12.305,21.133,0,0,0,0,12.586,25.152,1,1,0,0,0,1,1,355.289,-68.394,-0.007,109.517,0,0,1239,0.1,2.196,1,
2014-Apr-10_17-01-35,17-01-35.3,12.451,5.96,0,0.001,-0.001,0,0,-0.845,-10.461,1.648,9.089,12.34,22.664,0,0.828,10.184,2.57,-7.599,12.234,26.109,0,-0.828,-10.273,1.648,7.716,12.375,21.324,0,0.828,10.301,2.305,-8.976,12.445,21.324,0,0,0,0,12.656,25.344,1,1,0,0,0,1,1,322.764,-69.019,0.003,109.517,0,0,1240,0.1,2.337,1,
2014-Apr-10_17-01-35,17-01-35.5,12.58,1.554,0,0.001,-0.001,0,0,-0.707,-8.852,0,9.784,12.445,22.855,0,0.682,8.563,1.125,-8.266,12.551,26.109,0,-0.682,-8.617,0,8.376,12.586,21.133,0,0.662,8.422,1.254,-9.661,12.727,21.707,0,0,0,0,12.867,24.961,1,1,0,0,0,1,1,307.027,-69.44,0.003,109.403,0,0,1241,0.1,2.478,1,
2014-Apr-10_17-01-35,17-01-35.6,12.58,1.554,0,0.001,-0.001,0,0,-0.707,-8.852,0,9.784,12.445,22.855,0,0.682,8.563,1.125,-8.266,12.551,26.109,0,-0.682,-8.617,0,8.376,12.586,21.133,0,0.662,8.422,1.254,-9.661,12.727,21.707,0,0,0,0,12.867,24.961,1,1,0,0,0,1,1,307.027,-69.44,0.003,109.403,0,0,1241,0.1,2.478,1,
2014-Apr-10_17-01-35,17-01-35.7,12.822,-3.219,0,0.001,-0.001,0,0,-0.536,-6.828,0,10.384,12.762,23.047,0,0.508,6.477,0,-8.85,12.797,25.152,0,-0.508,-6.516,0,8.941,12.832,20.75,0,0.481,6.215,0,-10.242,12.973,20.941,0,0,0,0,13.043,24.961,1,1,0,0,0,1,1,280.797,-70.236,-0.002,109.517,0,0,1242,0.1,2.619,1,
2014-Apr-10_17-01-35,17-01-35.8,12.744,2.656,0,0.001,-0.001,0,0,0,0,0,10.859,12.621,23.238,0,0,0,0,-9.312,12.551,25.727,0,0,0,0,9.369,12.621,21.516,0,0,0,0,-10.673,12.691,20.75,0,0,0,0,12.867,24.578,1,1,0,1,1,1,1,270.305,-71.167,0.008,109.631,0,0,1243,0.1,2.765,1,
2014-Apr-10_17-01-35,17-01-35.9,12.641,3.023,0,0.001,-0.001,0,0,0,0,0,11.016,12.551,23.238,0,0,0,0,-9.472,12.516,25.918,0,0,0,0,9.472,12.551,20.75,0,0,0,0,-10.796,12.691,20.941,0,0,0,0,12.832,25.152,1,1,0,1,1,1,1,259.814,-72.094,-0.002,103.234,0,0,1244,0.1,2.898,1,
2014-Apr-10_17-01-36,17-01-36.1,12.641,3.39,0,0.001,-0.001,0,0,0,0,0,11.013,12.551,23.047,0,0,0,0,-9.466,12.551,25.918,0,0,0,0,9.457,12.586,21.324,0,0,0,0,-10.777,12.727,21.516,0,0,0,0,12.832,24.387,1,1,0,1,1,1,0,258.765,-72.301,-0.002,93.637,0,0,1245,0.1,3.033,1,
2014-Apr-10_17-01-36,17-01-36.2,12.658,2.656,0,0.001,-0.001,0,0,0,0,0,11.013,12.586,23.047,0,0,0,0,-9.46,12.551,26.301,0,0,0,0,9.444,12.621,21.707,0,0,0,0,-10.761,12.727,21.516,0,0,0,0,12.867,24.578,1,1,0,1,1,1,0,257.715,-71.817,-0.002,87.582,0,0,1246,0.1,3.171,1,
2014-Apr-10_17-01-36,17-01-36.3,12.666,2.656,0,0.001,-0.001,0,0,0,0,0,11.006,12.586,22.855,0,0,0,0,-9.454,12.551,25.918,0,0,0,0,9.422,12.621,20.941,0,0,0,0,-10.761,12.727,21.133,0,0,0,0,12.867,24.77,1,1,0,1,1,1,0,258.765,-71.839,0.003,84.955,0,0,1247,0.1,3.306,1,
2014-Apr-10_17-01-36,17-01-36.4,12.278,15.873,0,0.001,-0.001,0,0,0,0,0,11.006,12.164,22.855,0,0,0,0,-9.457,12.199,25.535,0,0,0,0,9.425,12.234,21.324,0,0,0,0,-10.764,12.41,20.941,0,0,0,0,12.621,25.152,1,1,0,1,1,1,0,257.715,-71.999,0.008,91.695,0,0,1248,0.1,3.441,1,
2014-Apr-10_17-01-36,17-01-36.5,12.39,10.733,0,0.001,-0.001,0,0,0,0,0,11.009,12.305,22.855,0,0,0,0,-9.46,12.27,25.152,0,0,0,0,9.429,12.375,20.75,0,0,0,0,-10.767,12.41,20.941,0,0,0,0,12.551,24.77,1,1,0,1,1,1,0,256.666,-72.107,0.003,83.013,0,0,1249,0.1,3.573,1,
2014-Apr-10_17-01-36,17-01-36.7,12.39,10.733,0,0.001,-0.001,0,0,0,0,0,11.009,12.305,22.855,0,0,0,0,-9.46,12.27,25.152,0,0,0,0,9.429,12.375,20.75,0,0,0,0,-10.767,12.41,20.941,0,0,0,0,12.551,24.77,1,1,0,1,1,1,0,256.666,-72.107,0.003,83.013,0,0,1249,0.1,3.573,1,
2014-Apr-10_17-01-36,17-01-36.8,12.33,12.201,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.199,25.535,0,0,0,0,9.429,12.305,20.941,0,0,0,0,-10.767,12.41,20.559,0,0,0,0,12.551,24.961,1,1,0,1,1,1,0,258.765,-72.189,-0.002,80.042,0,0,1250,0.1,3.71,1,
2014-Apr-10_17-01-36,17-01-36.9,12.347,14.771,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.473,0,0,0,0,-9.46,12.234,25.344,0,0,0,0,9.429,12.305,20.941,0,0,0,0,-10.767,12.48,21.324,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,120.273,-72.356,-0.002,81.07,0,0,1251,0.1,3.849,1,
2014-Apr-10_17-01-37,17-01-37.0,12.39,13.303,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.305,25.535,0,0,0,0,9.429,12.27,21.324,0,0,0,0,-10.767,12.445,21.133,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,258.765,-72.474,-0.002,85.64,0,0,1252,0.1,3.987,1,
2014-Apr-10_17-01-37,17-01-37.1,12.39,13.303,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.305,25.535,0,0,0,0,9.429,12.27,21.324,0,0,0,0,-10.767,12.445,21.133,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,258.765,-72.474,-0.002,85.64,0,0,1252,0.1,3.987,1,
2014-Apr-10_17-01-37,17-01-37.2,12.39,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.473,0,0,0,0,-9.46,12.27,25.535,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.767,12.445,20.941,0,0,0,0,12.516,25.344,1,1,0,0,0,1,0,258.765,-72.555,0.008,84.041,0,0,1253,0.1,4.127,1,
2014-Apr-10_17-01-37,17-01-37.3,12.381,12.569,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,23.047,0,0,0,0,-9.46,12.234,25.535,0,0,0,0,9.429,12.27,21.324,0,0,0,0,-10.767,12.445,21.324,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,258.765,-72.673,-0.002,88.382,0,0,1254,0.1,4.266,1,
2014-Apr-10_17-01-37,17-01-37.4,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-37,17-01-37.5,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-37,17-01-37.6,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-37,17-01-37.8,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-37,17-01-37.9,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-38,17-01-38.0,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-38,17-01-38.1,12.381,11.467,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.457,12.27,26.301,0,0,0,0,9.429,12.27,21.133,0,0,0,0,-10.764,12.445,21.133,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,257.715,-72.825,-0.002,89.182,0,0,1255,0.1,4.405,1,
2014-Apr-10_17-01-38,17-01-38.2,12.295,12.936,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.164,25.344,0,0,0,0,9.432,12.27,20.75,0,0,0,0,-10.767,12.375,21.133,0,0,0,0,12.551,25.152,1,1,0,0,0,1,0,258.765,-73.438,0.003,89.982,0,0,1261,0.1,5.236,1,
2014-Apr-10_17-01-38,17-01-38.3,12.295,12.936,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.164,25.344,0,0,0,0,9.432,12.27,20.75,0,0,0,0,-10.767,12.375,21.133,0,0,0,0,12.551,25.152,1,1,0,0,0,1,0,258.765,-73.438,0.003,89.982,0,0,1261,0.1,5.236,1,
2014-Apr-10_17-01-38,17-01-38.4,12.286,12.201,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.46,12.164,25.727,0,0,0,0,9.432,12.27,20.941,0,0,0,0,-10.767,12.305,20.75,0,0,0,0,12.551,24.387,1,1,0,0,0,1,0,257.715,-73.522,-0.002,89.525,0,0,1262,0.1,5.374,1,
2014-Apr-10_17-01-38,17-01-38.5,12.304,15.139,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.664,0,0,0,0,-9.46,12.164,25.344,0,0,0,0,9.432,12.27,20.941,0,0,0,0,-10.767,12.41,20.75,0,0,0,0,12.516,24.961,1,1,0,0,0,1,0,257.715,-73.619,0.003,86.554,0,0,1263,0.1,5.513,1,
2014-Apr-10_17-01-38,17-01-38.6,12.321,14.037,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.46,12.234,25.535,0,0,0,0,9.432,12.234,21.324,0,0,0,0,-10.767,12.41,20.75,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,255.617,-73.658,-0.002,88.268,0,0,1264,0.1,5.652,1,
2014-Apr-10_17-01-38,17-01-38.7,12.321,14.037,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.855,0,0,0,0,-9.46,12.234,25.535,0,0,0,0,9.432,12.234,21.324,0,0,0,0,-10.767,12.41,20.75,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,255.617,-73.658,-0.002,88.268,0,0,1264,0.1,5.652,1,
2014-Apr-10_17-01-38,17-01-38.8,12.347,14.037,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,23.238,0,0,0,0,-9.46,12.234,25.344,0,0,0,0,9.432,12.234,21.324,0,0,0,0,-10.767,12.41,21.133,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,257.715,-73.711,0.008,93.409,0,0,1265,0.1,5.791,1,
2014-Apr-10_17-01-39,17-01-39.0,12.364,11.1,0,0.001,-0.001,0,0,0,0,0,11.009,12.199,22.09,0,0,0,0,-9.46,12.164,25.727,0,0,0,0,9.432,12.27,20.941,0,0,0,0,-10.767,12.41,20.941,0,0,0,0,12.516,24.961,1,1,0,0,0,1,0,257.715,-73.801,0.008,92.495,0,0,1266,0.1,5.951,1,
2014-Apr-10_17-01-39,17-01-39.1,12.304,14.771,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.199,25.535,0,0,0,0,9.432,12.234,21.133,0,0,0,0,-10.767,12.34,20.75,0,0,0,0,12.551,25.152,1,1,0,0,0,1,0,258.765,-73.873,0.003,93.866,0,0,1267,0.1,6.092,1,
2014-Apr-10_17-01-39,17-01-39.2,12.304,14.771,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.199,25.535,0,0,0,0,9.432,12.234,21.133,0,0,0,0,-10.767,12.34,20.75,0,0,0,0,12.551,25.152,1,1,0,0,0,1,0,258.765,-73.873,0.003,93.866,0,0,1267,0.1,6.092,1,
2014-Apr-10_17-01-39,17-01-39.3,12.269,14.037,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,23.047,0,0,0,0,-9.46,12.199,25.918,0,0,0,0,9.432,12.27,20.941,0,0,0,0,-10.767,12.375,21.324,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,258.765,-73.948,-0.002,92.266,0,0,1268,0.1,6.231,1,
2014-Apr-10_17-01-39,17-01-39.4,12.295,15.139,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.664,0,0,0,0,-9.46,12.164,25.918,0,0,0,0,9.432,12.27,20.941,0,0,0,0,-10.767,12.41,21.133,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,258.765,-74.002,0.008,89.982,0,0,1269,0.1,6.369,1,
2014-Apr-10_17-01-39,17-01-39.5,12.347,14.037,0,0.001,-0.001,0,0,0,0,0,11.009,12.199,22.281,0,0,0,0,-9.46,12.234,25.918,0,0,0,0,9.432,12.234,21.516,0,0,0,0,-10.767,12.445,21.133,0,0,0,0,12.445,24.578,1,1,0,0,0,1,0,257.715,-74.056,-0.002,93.637,0,0,1270,0.1,6.508,1,
2014-Apr-10_17-01-39,17-01-39.6,12.347,14.037,0,0.001,-0.001,0,0,0,0,0,11.009,12.199,22.281,0,0,0,0,-9.46,12.234,25.918,0,0,0,0,9.432,12.234,21.516,0,0,0,0,-10.767,12.445,21.133,0,0,0,0,12.445,24.578,1,1,0,0,0,1,0,257.715,-74.056,-0.002,93.637,0,0,1270,0.1,6.508,1,
2014-Apr-10_17-01-39,17-01-39.7,12.347,13.67,0,0.001,-0.001,0,0,0,0,0,11.009,12.199,22.855,0,0,0,0,-9.46,12.234,26.109,0,0,0,0,9.432,12.199,21.516,0,0,0,0,-10.767,12.41,20.75,0,0,0,0,12.48,24.387,1,1,0,0,0,1,0,258.765,-74.132,0.003,95.808,0,0,1271,0.1,6.647,1,
2014-Apr-10_17-01-39,17-01-39.8,12.347,11.1,0,0.001,-0.001,0,0,0,0,0,11.009,12.164,22.664,0,0,0,0,-9.46,12.234,25.535,0,0,0,0,9.432,12.234,20.941,0,0,0,0,-10.767,12.375,20.75,0,0,0,0,12.48,24.77,1,1,0,0,0,1,0,256.666,-74.244,-0.002,94.323,0,0,1272,0.1,6.787,1,
2014-Apr-10_17-01-40,17-01-40.0,12.338,10.733,0,0.001,-0.001,0,0,0,0,0,11.009,12.164,23.047,0,0,0,0,-9.46,12.234,25.535,0,0,0,0,9.432,12.199,20.941,0,0,0,0,-10.767,12.34,20.941,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,257.715,-74.364,0.003,97.75,0,0,1274,0.1,7.065,1,
2014-Apr-10_17-01-40,17-01-40.2,12.33,11.834,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.664,0,0,0,0,-9.46,12.164,25.727,0,0,0,0,9.432,12.305,20.941,0,0,0,0,-10.767,12.34,20.559,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,258.765,-74.474,-0.002,97.75,0,0,1275,0.1,7.205,1,
2014-Apr-10_17-01-40,17-01-40.3,12.33,11.834,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.664,0,0,0,0,-9.46,12.164,25.727,0,0,0,0,9.432,12.305,20.941,0,0,0,0,-10.767,12.34,20.559,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,258.765,-74.474,-0.002,97.75,0,0,1275,0.1,7.205,1,
2014-Apr-10_17-01-40,17-01-40.4,12.304,11.1,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,23.047,0,0,0,0,-9.46,12.199,25.727,0,0,0,0,9.432,12.305,20.559,0,0,0,0,-10.767,12.34,21.133,0,0,0,0,12.516,25.152,1,1,0,0,0,1,0,256.666,-74.566,-0.002,98.664,0,0,1276,0.1,7.343,1,
2014-Apr-10_17-01-40,17-01-40.5,12.295,9.998,0,0.001,-0.001,0,0,0,0,0,11.009,12.234,22.664,0,0,0,0,-9.46,12.129,24.961,0,0,0,0,9.432,12.27,21.133,0,0,0,0,-10.767,12.34,20.75,0,0,0,0,12.551,25.152,1,1,0,0,0,1,0,257.715,-74.663,-0.002,104.148,0,0,1277,0.1,7.485,1,
2014-Apr-10_17-01-40,17-01-40.6,12.321,9.998,0,0.001,-0.001,0,0,0,0,0,11.009,12.27,22.855,0,0,0,0,-9.46,12.164,25.344,0,0,0,0,9.432,12.305,20.75,0,0,0,0,-10.767,12.34,21.133,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,257.715,-74.732,0.003,98.664,0,0,1278,0.1,7.624,1,
