2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_11-53-37,11-53-37.4,12.459,9.631,-0.001,0.001,0,0,0.031,0,0,0,15.918,12.34,22.855,0,0,0,0,-13.388,12.375,24.961,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.48,21.324,0,0,0,0,12.621,25.152,1,0,0,0,0,1,0,113.978,59.624,-0.002,30.003,0,0,225,0.2,3.884,1,
2014-Apr-10_11-53-37,11-53-37.6,12.459,9.631,-0.001,0.001,0,0,0.031,0,0,0,15.918,12.34,22.855,0,0,0,0,-13.388,12.375,24.961,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.48,21.324,0,0,0,0,12.621,25.152,1,0,0,0,0,1,0,113.978,59.624,-0.002,30.003,0,0,225,0.2,3.884,1,
2014-Apr-10_11-53-37,11-53-37.8,12.433,9.998,-0.001,0.001,0,0,0.031,0,0,0,15.918,12.41,22.473,0,0,0,0,-13.388,12.34,25.535,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.516,21.707,0,0,0,0,12.656,25.727,1,0,0,0,0,1,0,113.978,59.555,-0.002,34.916,0,0,226,0.2,4.125,1,
2014-Apr-10_11-53-38,11-53-38.0,12.468,10.366,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,23.047,0,0,0,0,-13.388,12.34,25.727,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.516,21.133,0,0,0,0,12.621,24.961,1,0,0,0,0,1,0,115.028,59.5,-0.002,33.545,0,0,227,0.2,4.364,1,
2014-Apr-10_11-53-38,11-53-38.2,12.451,8.53,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.855,0,0,0,0,-13.388,12.375,25.918,0,0,0,0,16.462,12.34,21.133,0,0,0,0,-14.234,12.516,21.324,0,0,0,0,12.691,25.152,1,0,0,0,0,1,0,115.028,59.411,0.003,32.745,0,0,228,0.2,4.604,1,
2014-Apr-10_11-53-38,11-53-38.4,12.459,11.834,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.855,0,0,0,0,-13.388,12.34,25.918,0,0,0,0,16.462,12.34,21.133,0,0,0,0,-14.234,12.48,21.324,0,0,0,0,12.621,25.344,1,0,0,0,0,1,0,113.978,59.342,-0.002,33.659,0,0,229,0.2,4.839,1,
2014-Apr-10_11-53-38,11-53-38.6,12.433,9.264,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.473,0,0,0,0,-13.388,12.305,25.727,0,0,0,0,16.462,12.445,20.941,0,0,0,0,-14.234,12.48,21.324,0,0,0,0,12.656,24.961,1,0,0,0,0,1,0,113.978,59.354,-0.002,40.514,0,0,230,0.2,5.079,1,
2014-Apr-10_11-53-38,11-53-38.8,12.468,8.897,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,23.047,0,0,0,0,-13.388,12.375,25.535,0,0,0,0,16.462,12.375,21.324,0,0,0,0,-14.234,12.516,21.707,0,0,0,0,12.621,24.77,1,0,0,0,0,1,0,116.077,59.273,0.003,35.144,0,0,231,0.2,5.319,1,
2014-Apr-10_11-53-39,11-53-39.0,12.468,8.897,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,23.047,0,0,0,0,-13.388,12.375,25.535,0,0,0,0,16.462,12.375,21.324,0,0,0,0,-14.234,12.516,21.707,0,0,0,0,12.621,24.77,1,0,0,0,0,1,0,116.077,59.273,0.003,35.144,0,0,231,0.2,5.319,1,
2014-Apr-10_11-53-39,11-53-39.2,12.433,10.366,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.664,0,0,0,0,-13.388,12.305,25.918,0,0,0,0,16.462,12.41,20.941,0,0,0,0,-14.234,12.48,21.707,0,0,0,0,12.656,25.344,1,0,0,0,0,1,0,117.126,59.3,0.003,35.487,0,0,232,0.2,5.558,1,
2014-Apr-10_11-53-39,11-53-39.4,12.459,8.163,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.34,22.664,0,0,0,0,-13.388,12.375,26.109,0,0,0,0,16.462,12.34,21.324,0,0,0,0,-14.234,12.551,21.516,0,0,0,0,12.586,25.152,1,0,0,0,0,1,0,113.978,59.344,-0.002,37.315,0,0,233,0.2,5.798,1,
2014-Apr-10_11-53-39,11-53-39.6,12.451,12.569,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.855,0,0,0,0,-13.388,12.305,25.344,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.516,21.516,0,0,0,0,12.621,24.77,1,0,0,0,0,1,0,112.929,59.349,-0.002,35.601,0,0,234,0.2,6.036,1,
2014-Apr-10_11-53-39,11-53-39.8,12.433,11.834,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.41,22.664,0,0,0,0,-13.388,12.34,25.535,0,0,0,0,16.462,12.41,20.75,0,0,0,0,-14.234,12.516,21.707,0,0,0,0,12.691,24.961,1,0,0,0,0,1,0,115.028,59.276,-0.002,42.228,0,0,235,0.2,6.275,1,
2014-Apr-10_11-53-40,11-53-40.0,12.468,9.998,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.473,0,0,0,0,-13.388,12.375,25.152,0,0,0,0,16.462,12.375,21.898,0,0,0,0,-14.234,12.516,21.898,0,0,0,0,12.621,24.961,1,0,0,0,0,1,0,115.028,59.215,0.008,39.143,0,0,236,0.2,6.514,1,
2014-Apr-10_11-53-40,11-53-40.2,12.468,9.998,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.473,0,0,0,0,-13.388,12.375,25.152,0,0,0,0,16.462,12.375,21.898,0,0,0,0,-14.234,12.516,21.898,0,0,0,0,12.621,24.961,1,0,0,0,0,1,0,115.028,59.215,0.008,39.143,0,0,236,0.2,6.514,1,
2014-Apr-10_11-53-40,11-53-40.4,12.433,11.1,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.34,22.473,0,0,0,0,-13.388,12.305,25.727,0,0,0,0,16.462,12.375,21.324,0,0,0,0,-14.234,12.445,21.516,0,0,0,0,12.656,25.152,1,0,0,0,0,1,0,113.978,59.247,-0.002,39.486,0,0,237,0.2,6.754,1,
2014-Apr-10_11-53-40,11-53-40.6,12.442,11.1,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.664,0,0,0,0,-13.388,12.34,25.535,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.48,21.516,0,0,0,0,12.656,25.152,1,0,0,0,0,1,0,115.028,59.167,0.003,45.541,0,0,238,0.2,6.993,1,
2014-Apr-10_11-53-40,11-53-40.8,12.442,9.264,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.34,22.664,0,0,0,0,-13.388,12.34,25.727,0,0,0,0,16.462,12.34,21.133,0,0,0,0,-14.234,12.516,21.898,0,0,0,0,12.621,24.578,1,0,0,0,0,1,0,116.077,59.169,0.003,41.085,0,0,239,0.2,7.232,1,
2014-Apr-10_11-53-41,11-53-41.1,12.459,11.1,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.664,0,0,0,0,-13.388,12.305,25.727,0,0,0,0,16.462,12.34,21.324,0,0,0,0,-14.234,12.516,21.516,0,0,0,0,12.691,24.77,1,0,0,0,0,1,0,115.028,59.167,-0.002,39.029,0,0,240,0.2,7.472,1,
2014-Apr-10_11-53-41,11-53-41.3,12.433,10.733,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.664,0,0,0,0,-13.388,12.34,25.918,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.48,21.324,0,0,0,0,12.656,24.961,1,0,0,0,0,1,0,115.028,59.125,0.003,47.026,0,0,241,0.2,7.712,1,
2014-Apr-10_11-53-41,11-53-41.5,12.433,10.733,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.664,0,0,0,0,-13.388,12.34,25.918,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.234,12.48,21.324,0,0,0,0,12.656,24.961,1,0,0,0,0,1,0,115.028,59.125,0.003,47.026,0,0,241,0.2,7.712,1,
2014-Apr-10_11-53-41,11-53-41.7,12.459,8.897,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.09,0,0,0,0,-13.388,12.375,26.109,0,0,0,0,16.462,12.41,21.324,0,0,0,0,-14.231,12.516,21.133,0,0,0,0,12.656,24.961,1,0,0,0,0,1,0,116.077,59.144,-0.002,43.256,0,0,242,0.2,7.953,1,
2014-Apr-10_11-53-41,11-53-41.9,12.459,11.1,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.375,22.281,0,0,0,0,-13.388,12.34,25.535,0,0,0,0,16.462,12.41,20.75,0,0,0,0,-14.231,12.516,21.133,0,0,0,0,12.656,25.535,1,0,0,0,0,1,0,116.077,59.162,0.008,39.828,0,0,243,0.2,8.191,1,
2014-Apr-10_11-53-43,11-53-43.5,12.468,11.1,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.445,22.855,0,0,0,0,-13.388,12.41,25.535,0,0,0,0,16.462,12.41,21.707,0,0,0,0,-14.231,12.516,21.707,0,0,0,0,12.691,25.535,1,0,0,0,0,1,0,113.978,59.105,-0.002,42.913,0,0,250,0.2,10.216,1,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-53-43,11-53-43.7,12.468,9.998,-0.001,0.001,0,0,0.031,0,0,0,15.915,12.41,22.855,0,0,0,0,-13.388,12.34,25.535,0,0,0,0,16.462,12.445,21.133,0,0,0,0,-14.231,12.551,21.324,0,0,0,0,12.691,24.77,1,0,0,0,0,1,0,116.077,59.122,-0.002,49.196,0,0,251,0.2,10.454,1,
2014-Apr-10_11-53-43,11-53-43.9,12.476,8.897,-0.001,-0.003,-0.033,0,0.031,0,0,0,15.915,12.375,22.664,0,0,0,0,-13.388,12.375,25.344,0,0,0,0,16.462,12.375,21.516,0,0,0,0,-14.231,12.551,21.516,0,0,0,0,12.656,25.152,1,0,0,0,0,1,0,113.978,59.092,0.008,41.999,0,0,252,0.2,10.693,1,
2014-Apr-10_11-53-44,11-53-44.1,12.364,14.771,0.014,-0.166,-0.085,0,0.031,0.219,2.625,8.215,15.884,11.953,22.281,0,-0.112,-1.566,4.801,-13.382,12.164,25.727,0,0.244,2.918,10.184,16.415,11.883,21.324,0,-0.112,-1.387,5.324,-14.228,12.375,21.516,0,0,0,0,12.516,24.77,1,0,0,0,0,1,0,113.978,57.404,0.003,46.34,0,0,253,0.2,10.933,1,
2014-Apr-10_11-53-44,11-53-44.3,12.425,9.631,0.021,-0.154,-0.033,0,0.031,0.133,1.633,0,15.714,12.234,23.047,0,-0.174,-1.953,3.75,-13.269,12.305,25.918,0,0.159,1.93,3.883,16.214,12.234,21.133,0,-0.125,-1.563,1.648,-14.127,12.48,21.516,0,0,0,0,12.621,24.961,1,0,0,0,0,1,0,118.175,53.253,-0.002,44.627,0,0,254,0.2,11.173,1,
2014-Apr-10_11-53-44,11-53-44.5,12.425,9.631,0.021,-0.154,-0.033,0,0.031,0.133,1.633,0,15.714,12.234,23.047,0,-0.174,-1.953,3.75,-13.269,12.305,25.918,0,0.159,1.93,3.883,16.214,12.234,21.133,0,-0.125,-1.563,1.648,-14.127,12.48,21.516,0,0,0,0,12.621,24.961,1,0,0,0,0,1,0,118.175,53.253,-0.002,44.627,0,0,254,0.2,11.173,1,
2014-Apr-10_11-53-44,11-53-44.7,12.468,12.201,0.007,-0.034,-0.028,0,0.031,0,0,0,15.607,12.375,22.855,0,0,0,0,-13.156,12.34,26.109,0,0,0,0,16.091,12.375,21.133,0,0,0,0,-14.036,12.516,20.941,0,0,0,0,12.621,24.77,1,0,0,0,0,1,0,121.323,52.875,0.003,42.113,0,0,255,0.2,11.412,1,
2014-Apr-10_11-53-44,11-53-44.9,12.347,16.24,0.025,-0.192,-0.056,0,0.031,0.211,2.555,4.145,15.57,12.059,23.047,0,-0.172,-2.094,5.195,-13.15,12.164,25.344,0,0.261,3.066,14.387,16.038,11.883,21.324,0,-0.122,-1.508,3.355,-14.039,12.375,21.898,0,0,0,0,12.48,24.961,1,0,0,0,0,1,0,123.421,51.41,0.013,44.284,0,0,256,0.2,11.652,1,
2014-Apr-10_11-53-45,11-53-45.1,12.373,16.24,0.03,-0.192,-0.056,0,0.031,0.207,2.504,4.145,15.387,12.129,23.047,0,-0.177,-2.16,4.012,-13.018,12.199,25.918,0,0.266,3.172,8.609,15.83,11.918,21.324,0,-0.117,-1.453,2.57,-13.926,12.41,21.324,0,0,0,0,12.551,24.77,1,0,0,0,0,1,0,124.47,47.667,-0.002,44.512,0,0,257,0.2,11.891,1,
2014-Apr-10_11-53-45,11-53-45.3,12.399,14.771,0.03,-0.192,-0.056,0,0.031,0.207,2.496,3.75,15.171,12.129,22.664,0,-0.177,-2.16,2.438,-12.832,12.27,25.918,0,0.266,3.199,8.215,15.589,11.988,21.516,0,-0.117,-1.453,1.648,-13.753,12.48,21.707,0,0,0,0,12.551,24.578,1,0,0,0,0,1,0,130.765,45.348,0.003,45.998,0,0,258,0.2,12.131,1,
Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-53-45,11-53-45.5,12.373,14.037,0.03,-0.192,-0.056,0,0.031,0.207,2.496,4.145,14.954,12.094,22.855,0,-0.177,-2.16,2.961,-12.65,12.199,25.918,0,0.222,2.695,6.246,15.35,12.094,21.133,0,-0.162,-2.004,3.227,-13.596,12.41,21.516,0,0,0,0,12.551,25.152,1,0,0,0,0,1,0,134.962,42.624,-0.002,48.397,0,0,259,0.2,12.37,1,
2014-Apr-10_11-53-45,11-53-45.7,12.373,14.037,0.03,-0.192,-0.056,0,0.031,0.207,2.496,4.145,14.954,12.094,22.855,0,-0.177,-2.16,2.961,-12.65,12.199,25.918,0,0.222,2.695,6.246,15.35,12.094,21.133,0,-0.162,-2.004,3.227,-13.596,12.41,21.516,0,0,0,0,12.551,25.152,1,0,0,0,0,1,0,134.962,42.624,-0.002,48.397,0,0,259,0.2,12.37,1,
2014-Apr-10_11-53-45,11-53-45.9,12.373,13.303,0.03,-0.192,-0.033,0,0.031,0.162,1.973,2.305,14.756,12.199,22.664,0,-0.222,-2.691,5.063,-12.461,12.164,25.535,0,0.222,2.664,6.246,15.136,12.059,21.324,0,-0.162,-2.008,2.57,-13.417,12.41,21.324,0,0,0,0,12.516,24.77,1,0,0,0,0,1,0,140.208,41.714,0.008,49.425,0,0,260,0.2,12.61,1,
2014-Apr-10_11-53-46,11-53-46.1,12.399,10.366,0.03,-0.154,-0.033,0,0.031,0.124,1.516,0,14.561,12.234,22.855,0,-0.183,-2.238,3.883,-12.27,12.199,25.727,0,0.183,2.234,4.145,14.929,12.164,20.75,0,-0.124,-1.535,1.254,-13.238,12.445,20.941,0,0,0,0,12.586,24.961,1,0,0,0,0,1,0,147.552,40.897,0.008,47.483,0,0,261,0.2,12.849,1,
2014-Apr-10_11-53-46,11-53-46.3,12.399,12.201,0.021,-0.142,-0.056,0,0.031,0.166,2.027,2.832,14.426,12.199,22.664,0,-0.118,-1.449,2.176,-12.119,12.305,25.918,0,0.206,2.48,8.738,14.771,12.023,21.133,0,-0.067,-0.836,0,-13.096,12.445,21.707,0,0,0,0,12.621,24.578,1,0,0,0,0,1,0,150.699,40.569,0.008,47.254,0,0,262,0.2,13.088,1,
2014-Apr-10_11-53-46,11-53-46.5,12.356,13.67,0.034,-0.126,-0.181,0,0.031,0.238,2.891,3.094,14.278,12.129,22.664,0,0,0,0,-12.025,12.234,25.535,0,0.305,3.641,9.922,14.57,11.918,21.516,0,0,0,0,-13.043,12.375,21.516,0,0,0,0,12.586,24.961,1,0,0,0,0,1,0,155.945,35.782,0.008,47.825,0,0,263,0.2,13.329,1,
2014-Apr-10_11-53-46,11-53-46.7,12.373,11.467,0.034,-0.116,-0.114,0,0.031,0.174,2.133,2.961,14.045,12.199,22.855,0,0,0,0,-11.996,12.234,25.727,0,0.241,2.91,7.164,14.309,12.023,20.941,0,0,0,0,-13.033,12.41,21.898,0,0,0,0,12.586,25.344,1,0,0,0,0,1,0,158.044,25.386,0.003,56.737,0,0,264,0.2,13.567,1,
2014-Apr-10_11-53-46,11-53-46.9,12.373,11.467,0.034,-0.116,-0.114,0,0.031,0.174,2.133,2.961,14.045,12.199,22.855,0,0,0,0,-11.996,12.234,25.727,0,0.241,2.91,7.164,14.309,12.023,20.941,0,0,0,0,-13.033,12.41,21.898,0,0,0,0,12.586,25.344,1,0,0,0,0,1,0,158.044,25.386,0.003,56.737,0,0,264,0.2,13.567,1,
2014-Apr-10_11-53-47,11-53-47.3,12.416,10.366,0.034,-0.116,-0.074,0,0.031,0.142,1.754,0,13.436,12.234,22.664,0,-0.091,-1.113,3.488,-12.04,12.27,25.535,0,0.195,2.395,1.648,13.546,12.234,21.133,0,0,0,0,-13.216,12.445,20.941,0,0,0,0,12.551,25.727,1,0,0,0,0,1,0,163.29,-14.158,0.008,50.11,0,0,266,0.2,14.048,1,
2014-Apr-10_11-53-47,11-53-47.6,12.356,12.936,0.03,-0.172,-0.028,0,0.031,0.142,1.719,2.832,13.301,12.129,22.855,0,-0.202,-2.441,4.277,-11.955,12.199,25.535,0,0.208,2.48,8.609,13.395,11.883,21.133,0,-0.148,-1.82,4.145,-13.143,12.34,21.707,0,0,0,0,12.551,24.77,1,0,0,0,0,1,0,167.486,-17.353,0.003,49.996,0,0,267,0.2,14.286,1,
??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-53-47,11-53-47.8,12.183,19.911,0.057,-0.297,-0.056,0,0.031,0.285,3.426,4.012,13.106,11.988,22.473,0,-0.309,-3.676,9.004,-11.773,11.953,25.152,0,0.399,4.68,10.578,13.143,11.777,20.941,0,-0.206,-2.516,4.277,-12.996,12.164,21.516,0,0,0,0,12.445,24.961,1,0,0,0,0,1,0,172.732,-20.996,0.003,51.253,0,0,268,0.2,14.525,1,
2014-Apr-10_11-53-48,11-53-48.0,12.243,18.81,0.034,-0.347,-0.114,0,0.031,0.405,4.824,5.59,12.722,11.883,22.664,0,-0.289,-3.488,3.617,-11.465,12.094,26.301,0,0.472,5.559,9.922,12.707,11.777,21.324,0,-0.201,-2.469,2.176,-12.716,12.27,21.898,0,0,0,0,12.375,24.77,1,0,0,0,0,1,0,182.175,-26.872,-0.002,51.139,0,0,269,0.2,14.765,1,
2014-Apr-10_11-53-48,11-53-48.2,12.381,11.1,0.005,-0.228,-0.114,0,0.031,0.315,3.863,1.91,12.263,12.199,22.473,0,-0.142,-1.734,1.781,-11.17,12.27,25.535,0,0.325,3.938,3.617,12.219,12.199,21.324,0,-0.117,-1.457,0,-12.449,12.48,21.133,0,0,0,0,12.621,24.961,1,0,0,0,0,1,0,193.716,-35.688,-0.002,51.481,0,0,270,0.2,15.005,1,
